"Poutput_sat_dBm (wl=1.304e-06,T=35) X","Poutput_sat_dBm (wl=1.304e-06,T=35) Y","Poutput_sat_dBm (wl=1.304e-06,T=55) X","Poutput_sat_dBm (wl=1.304e-06,T=55) Y","Poutput_sat_dBm (wl=1.304e-06,T=70) X","Poutput_sat_dBm (wl=1.304e-06,T=70) Y","Poutput_sat_dBm (wl=1.304e-06,T=80) X","Poutput_sat_dBm (wl=1.304e-06,T=80) Y","Poutput_sat_dBm (wl=1.311e-06,T=35) X","Poutput_sat_dBm (wl=1.311e-06,T=35) Y","Poutput_sat_dBm (wl=1.311e-06,T=55) X","Poutput_sat_dBm (wl=1.311e-06,T=55) Y","Poutput_sat_dBm (wl=1.311e-06,T=70) X","Poutput_sat_dBm (wl=1.311e-06,T=70) Y","Poutput_sat_dBm (wl=1.311e-06,T=80) X","Poutput_sat_dBm (wl=1.311e-06,T=80) Y","Poutput_sat_dBm (wl=1.318e-06,T=35) X","Poutput_sat_dBm (wl=1.318e-06,T=35) Y","Poutput_sat_dBm (wl=1.318e-06,T=55) X","Poutput_sat_dBm (wl=1.318e-06,T=55) Y","Poutput_sat_dBm (wl=1.318e-06,T=70) X","Poutput_sat_dBm (wl=1.318e-06,T=70) Y","Poutput_sat_dBm (wl=1.318e-06,T=80) X","Poutput_sat_dBm (wl=1.318e-06,T=80) Y"
3.499999999999998,10.64504838637099,3.499999999999998,10.69155939437099,3.499999999999998,10.71415240037099,3.499999999999998,10.72336190437098,3.499999999999998,10.55796897437102,3.499999999999998,10.42723998237102,3.499999999999998,10.31690298837102,3.499999999999998,10.23749249237101,3.499999999999998,12.18784956237101,3.499999999999998,11.87988057037101,3.499999999999998,11.63661357637101,3.499999999999998,11.468583080371
3.549999999999998,10.70899903287099,3.549999999999998,10.75374704087098,3.549999999999998,10.77501779687099,3.549999999999998,10.78334580087098,3.549999999999998,10.61891522087102,3.549999999999998,10.48642322887102,3.549999999999998,10.37476398487102,3.549999999999998,10.29447198887102,3.549999999999998,12.24579140887101,3.549999999999998,11.93605941687101,3.549999999999998,11.69147017287101,3.549999999999998,11.522558176871
3.599999999999998,10.77251362937099,3.599999999999998,10.81549863737099,3.599999999999998,10.83544714337099,3.599999999999998,10.84289364737098,3.599999999999998,10.67942541737102,3.599999999999998,10.54517042537102,3.599999999999998,10.43218893137102,3.599999999999998,10.35101543537102,3.599999999999998,12.30329720537101,3.599999999999998,11.99180221337101,3.599999999999998,11.74589071937101,3.599999999999998,11.57609722337101
3.649999999999998,10.83559217587099,3.649999999999998,10.87681418387099,3.649999999999998,10.89544043987099,3.649999999999998,10.90200544387098,3.649999999999998,10.73949956387102,3.649999999999998,10.60348157187102,3.649999999999998,10.48917782787102,3.649999999999998,10.40712283187101,3.649999999999998,12.36036695187101,3.649999999999998,12.04710895987101,3.649999999999998,11.79987521587101,3.649999999999998,11.629200219871
3.699999999999998,10.89823467237099,3.699999999999998,10.93769368037099,3.699999999999998,10.95499768637099,3.699999999999998,10.96068119037098,3.699999999999998,10.79913766037102,3.699999999999998,10.66135666837102,3.699999999999998,10.54573067437102,3.699999999999998,10.46279417837102,3.699999999999998,12.41700064837101,3.699999999999998,12.10197965637101,3.699999999999998,11.85342366237101,3.699999999999998,11.681867166371
3.749999999999997,10.96044111887099,3.749999999999997,10.99813712687098,3.749999999999997,11.01411888287099,3.749999999999997,11.01892088687098,3.749999999999997,10.85833970687102,3.749999999999997,10.71879571487102,3.749999999999997,10.60184747087102,3.749999999999997,10.51802947487102,3.749999999999997,12.47319829487101,3.749999999999997,12.15641430287101,3.749999999999997,11.90653605887101,3.749999999999997,11.73409806287101
3.799999999999997,11.02221151537099,3.799999999999997,11.05814452337098,3.799999999999997,11.07280402937098,3.799999999999997,11.07672453337098,3.799999999999997,10.91710570337102,3.799999999999997,10.77579871137102,3.799999999999997,10.65752821737101,3.799999999999997,10.57282872137101,3.799999999999997,12.52895989137101,3.799999999999997,12.21041289937101,3.799999999999997,11.95921240537101,3.799999999999997,11.785892909371
3.849999999999997,11.08354586187099,3.849999999999997,11.11771586987098,3.849999999999997,11.13105312587099,3.849999999999997,11.13409212987098,3.849999999999997,10.97543564987102,3.849999999999997,10.83236565787102,3.849999999999997,10.71277291387102,3.849999999999997,10.62719191787101,3.849999999999997,12.58428543787101,3.849999999999997,12.26397544587101,3.849999999999997,12.01145270187101,3.849999999999997,11.837251705871
3.899999999999997,11.14444415837099,3.899999999999997,11.17685116637098,3.899999999999997,11.18886617237098,3.899999999999997,11.19102367637098,3.899999999999997,11.03332954637102,3.899999999999997,10.88849655437102,3.899999999999997,10.76758156037102,3.899999999999997,10.68111906437101,3.899999999999997,12.63917493437101,3.899999999999997,12.31710194237101,3.899999999999997,12.06325694837101,3.899999999999997,11.888174452371
3.949999999999997,11.20490640487099,3.949999999999997,11.23555041287098,3.949999999999997,11.24624316887098,3.949999999999997,11.24751917287098,3.949999999999997,11.09078739287102,3.949999999999997,10.94419140087102,3.949999999999997,10.82195415687101,3.949999999999997,10.73461016087101,3.949999999999997,12.69362838087101,3.949999999999997,12.36979238887101,3.949999999999997,12.114625144871,3.949999999999997,11.938661148871
3.999999999999996,11.26493260137098,3.999999999999996,11.29381360937098,3.999999999999996,11.30318411537099,3.999999999999996,11.30357861937098,3.999999999999996,11.14780918937102,3.999999999999996,10.99945019737101,3.999999999999996,10.87589070337101,3.999999999999996,10.78766520737101,3.999999999999996,12.74764577737101,3.999999999999996,12.422046785371,3.999999999999996,12.16555729137101,3.999999999999996,11.988711795371
4.049999999999996,11.32452274787098,4.049999999999996,11.35164075587098,4.049999999999996,11.35968901187098,4.049999999999996,11.35920201587098,4.049999999999996,11.20439493587102,4.049999999999996,11.05427294387102,4.049999999999996,10.92939119987101,4.049999999999996,10.84028420387101,4.049999999999996,12.801227123871,4.049999999999996,12.473865131871,4.049999999999996,12.216053387871,4.049999999999996,12.038326391871
4.099999999999996,11.38367684437099,4.099999999999996,11.40903185237098,4.099999999999996,11.41575785837098,4.099999999999996,11.41438936237098,4.099999999999996,11.26054463237102,4.099999999999996,11.10865964037101,4.099999999999996,10.98245564637102,4.099999999999996,10.89246715037101,4.099999999999996,12.85437242037101,4.099999999999996,12.525247428371,4.099999999999996,12.26611343437101,4.099999999999996,12.087504938371
4.149999999999996,11.44239489087099,4.149999999999996,11.46598689887098,4.149999999999996,11.47139065487098,4.149999999999996,11.46914065887098,4.149999999999996,11.31625827887102,4.149999999999996,11.16261028687101,4.149999999999996,11.03508404287101,4.149999999999996,10.94421404687101,4.149999999999996,12.90708166687101,4.149999999999996,12.57619367487101,4.149999999999996,12.31573743087101,4.149999999999996,12.136247434871
4.199999999999996,11.50067688737099,4.199999999999996,11.52250589537098,4.199999999999996,11.52658740137099,4.199999999999996,11.52345590537098,4.199999999999996,11.37153587537102,4.199999999999996,11.21612488337102,4.199999999999996,11.08727638937102,4.199999999999996,10.99552489337101,4.199999999999996,12.95935486337101,4.199999999999996,12.626703871371,4.199999999999996,12.36492537737101,4.199999999999996,12.184553881371
4.249999999999996,11.55852283387098,4.249999999999996,11.57858884187098,4.249999999999996,11.58134809787098,4.249999999999996,11.57733510187098,4.249999999999996,11.42637742187102,4.249999999999996,11.26920342987101,4.249999999999996,11.13903268587101,4.249999999999996,11.04639968987101,4.249999999999996,13.01119200987101,4.249999999999996,12.676778017871,4.249999999999996,12.413677273871,4.249999999999996,12.232424277871
4.299999999999995,11.61593273037098,4.299999999999995,11.63423573837098,4.299999999999995,11.63567274437098,4.299999999999995,11.63077824837098,4.299999999999995,11.48078291837101,4.299999999999995,11.32184592637101,4.299999999999995,11.19035293237101,4.299999999999995,11.09683843637101,4.299999999999995,13.062593106371,4.299999999999995,12.726416114371,4.299999999999995,12.461993120371,4.299999999999995,12.279858624371
4.349999999999995,11.67290657687099,4.349999999999995,11.68944658487098,4.349999999999995,11.68956134087099,4.349999999999995,11.68378534487098,4.349999999999995,11.53475236487102,4.349999999999995,11.37405237287101,4.349999999999995,11.24123712887102,4.349999999999995,11.14684113287101,4.349999999999995,13.11355815287101,4.349999999999995,12.775618160871,4.349999999999995,12.50987291687101,4.349999999999995,12.326856920871
4.399999999999995,11.72944437337098,4.399999999999995,11.74422138137098,4.399999999999995,11.74301388737098,4.399999999999995,11.73635639137098,4.399999999999995,11.58828576137102,4.399999999999995,11.42582276937102,4.399999999999995,11.29168527537101,4.399999999999995,11.19640777937101,4.399999999999995,13.16408714937101,4.399999999999995,12.82438415737101,4.399999999999995,12.557316663371,4.399999999999995,12.373419167371
4.449999999999995,11.78554611987098,4.449999999999995,11.79856012787098,4.449999999999995,11.79603038387098,4.449999999999995,11.78849138787098,4.449999999999995,11.64138310787102,4.449999999999995,11.47715711587101,4.449999999999995,11.34169737187101,4.449999999999995,11.24553837587101,4.449999999999995,13.21418009587101,4.449999999999995,12.872714103871,4.449999999999995,12.604324359871,4.449999999999995,12.419545363871
4.499999999999995,11.84121181637098,4.499999999999995,11.85246282437098,4.499999999999995,11.84861083037098,4.499999999999995,11.84019033437098,4.499999999999995,11.69404440437101,4.499999999999995,11.52805541237102,4.499999999999995,11.39127341837101,4.499999999999995,11.29423292237101,4.499999999999995,13.263836992371,4.499999999999995,12.92060800037101,4.499999999999995,12.650896006371,4.499999999999995,12.465235510371
4.549999999999994,11.89644146287098,4.549999999999994,11.90592947087098,4.549999999999994,11.90075522687098,4.549999999999994,11.89145323087098,4.549999999999994,11.74626965087102,4.549999999999994,11.57851765887101,4.549999999999994,11.44041341487101,4.549999999999994,11.34249141887101,4.549999999999994,13.31305783887101,4.549999999999994,12.968065846871,4.549999999999994,12.697031602871,4.549999999999994,12.510489606871
4.599999999999994,11.95123505937099,4.599999999999994,11.95896006737098,4.599999999999994,11.95246357337098,4.599999999999994,11.94228007737098,4.599999999999994,11.79805884737102,4.599999999999994,11.62854385537102,4.599999999999994,11.48911736137101,4.599999999999994,11.39031386537101,4.599999999999994,13.36184263537101,4.599999999999994,13.01508764337101,4.599999999999994,12.742731149371,4.599999999999994,12.555307653371
4.649999999999994,12.00559260587098,4.649999999999994,12.01155461387098,4.649999999999994,12.00373586987098,4.649999999999994,11.99267087387098,4.649999999999994,11.84941199387101,4.649999999999994,11.67813400187101,4.649999999999994,11.53738525787101,4.649999999999994,11.43770026187101,4.649999999999994,13.410191381871,4.649999999999994,13.061673389871,4.649999999999994,12.787994645871,4.649999999999994,12.599689649871
4.699999999999994,12.05951410237098,4.699999999999994,12.06371311037098,4.699999999999994,12.05457211637098,4.699999999999994,12.04262562037098,4.699999999999994,11.90032909037102,4.699999999999994,11.72728809837101,4.699999999999994,11.58521710437101,4.699999999999994,11.48465060837101,4.699999999999994,13.45810407837101,4.699999999999994,13.107823086371,4.699999999999994,12.832822092371,4.699999999999994,12.643635596371
4.749999999999994,12.11299954887098,4.749999999999994,12.11543555687098,4.749999999999994,12.10497231287098,4.749999999999994,12.09214431687098,4.749999999999994,11.95081013687101,4.749999999999994,11.77600614487101,4.749999999999994,11.63261290087101,4.749999999999994,11.53116490487101,4.749999999999994,13.505580724871,4.749999999999994,13.153536732871,4.749999999999994,12.877213488871,4.749999999999994,12.687145492871
4.799999999999994,12.16604894537098,4.799999999999994,12.16672195337098,4.799999999999994,12.15493645937098,4.799999999999994,12.14122696337098,4.799999999999994,12.00085513337102,4.799999999999994,11.82428814137101,4.799999999999994,11.67957264737101,4.799999999999994,11.57724315137101,4.799999999999994,13.552621321371,4.799999999999994,13.198814329371,4.799999999999994,12.921168835371,4.799999999999994,12.730219339371
4.849999999999993,12.21866229187098,4.849999999999993,12.21757229987098,4.849999999999993,12.20446455587098,4.849999999999993,12.18987355987098,4.849999999999993,12.05046407987102,4.849999999999993,11.87213408787102,4.849999999999993,11.72609634387101,4.849999999999993,11.62288534787101,4.849999999999993,13.59922586787101,4.849999999999993,13.24365587587101,4.849999999999993,12.964688131871,4.849999999999993,12.772857135871
4.899999999999993,12.27083958837098,4.899999999999993,12.26798659637098,4.899999999999993,12.25355660237098,4.899999999999993,12.23808410637098,4.899999999999993,12.09963697637101,4.899999999999993,11.91954398437101,4.899999999999993,11.77218399037101,4.899999999999993,11.66809149437101,4.899999999999993,13.645394364371,4.899999999999993,13.288061372371,4.899999999999993,13.007771378371,4.899999999999993,12.815058882371
4.949999999999993,12.32258083487098,4.949999999999993,12.31796484287098,4.949999999999993,12.30221259887098,4.949999999999993,12.28585860287098,4.949999999999993,12.14837382287102,4.949999999999993,11.96651783087101,4.949999999999993,11.81783558687101,4.949999999999993,11.71286159087101,4.949999999999993,13.691126810871,4.949999999999993,13.332030818871,4.949999999999993,13.050418574871,4.949999999999993,12.856824578871
4.999999999999993,12.37388603137098,4.999999999999993,12.36750703937098,4.999999999999993,12.35043254537098,4.999999999999993,12.33319704937098,4.999999999999993,12.19667461937101,4.999999999999993,12.01305562737101,4.999999999999993,11.86305113337101,4.999999999999993,11.75719563737101,4.999999999999993,13.736423207371,4.999999999999993,13.375564215371,4.999999999999993,13.092629721371,4.999999999999993,12.898154225371
5.049999999999993,12.42475517787098,5.049999999999993,12.41661318587098,5.049999999999993,12.39821644187098,5.049999999999993,12.38009944587098,5.049999999999993,12.24453936587101,5.049999999999993,12.05915737387101,5.049999999999993,11.90783062987101,5.049999999999993,11.80109363387101,5.049999999999993,13.781283553871,5.049999999999993,13.418661561871,5.049999999999993,13.134404817871,5.049999999999993,12.939047821871
5.099999999999993,12.47518827437098,5.099999999999993,12.46528328237098,5.099999999999993,12.44556428837098,5.099999999999993,12.42656579237098,5.099999999999993,12.29196806237101,5.099999999999993,12.10482307037101,5.099999999999993,11.95217407637101,5.099999999999993,11.84455558037101,5.099999999999993,13.825707850371,5.099999999999993,13.461322858371,5.099999999999993,13.175743864371,5.099999999999993,12.979505368371
5.149999999999992,12.52518532087098,5.149999999999992,12.51351732887098,5.149999999999992,12.49247608487098,5.149999999999992,12.47259608887098,5.149999999999992,12.33896070887102,5.149999999999992,12.15005271687101,5.149999999999992,11.99608147287101,5.149999999999992,11.88758147687101,5.149999999999992,13.86969609687101,5.149999999999992,13.503548104871,5.149999999999992,13.216646860871,5.149999999999992,13.019526864871
5.199999999999992,12.57474631737098,5.199999999999992,12.56131532537098,5.199999999999992,12.53895183137098,5.199999999999992,12.51819033537098,5.199999999999992,12.38551730537101,5.199999999999992,12.19484631337101,5.199999999999992,12.03955281937101,5.199999999999992,11.93017132337101,5.199999999999992,13.913248293371,5.199999999999992,13.545337301371,5.199999999999992,13.257113807371,5.199999999999992,13.059112311371
5.249999999999992,12.62387126387098,5.249999999999992,12.60867727187098,5.249999999999992,12.58499152787098,5.249999999999992,12.56334853187098,5.249999999999992,12.43163785187101,5.249999999999992,12.23920385987101,5.249999999999992,12.08258811587101,5.249999999999992,11.97232511987101,5.249999999999992,13.956364439871,5.249999999999992,13.586690447871,5.249999999999992,13.297144703871,5.249999999999992,13.098261707871
5.299999999999992,12.67256016037098,5.299999999999992,12.65560316837098,5.299999999999992,12.63059517437098,5.299999999999992,12.60807067837098,5.299999999999992,12.47732234837101,5.299999999999992,12.28312535637101,5.299999999999992,12.12518736237101,5.299999999999992,12.01404286637101,5.299999999999992,13.999044536371,5.299999999999992,13.627607544371,5.299999999999992,13.336739550371,5.299999999999992,13.136975054371
5.349999999999992,12.72081300687098,5.349999999999992,12.70209301487098,5.349999999999992,12.67576277087098,5.349999999999992,12.65235677487098,5.349999999999992,12.52257079487102,5.349999999999992,12.32661080287101,5.349999999999992,12.16735055887101,5.349999999999992,12.05532456287101,5.349999999999992,14.041288582871,5.349999999999992,13.668088590871,5.349999999999992,13.375898346871,5.349999999999992,13.175252350871
5.399999999999991,12.76862980337098,5.399999999999991,12.74814681137098,5.399999999999991,12.72049431737098,5.399999999999991,12.69620682137098,5.399999999999991,12.56738319137101,5.399999999999991,12.36966019937101,5.399999999999991,12.20907770537101,5.399999999999991,12.09617020937101,5.399999999999991,14.083096579371,5.399999999999991,13.708133587371,5.399999999999991,13.414621093371,5.399999999999991,13.213093597371
5.449999999999991,12.81601054987098,5.449999999999991,12.79376455787098,5.449999999999991,12.76478981387098,5.449999999999991,12.73962081787098,5.449999999999991,12.61175953787101,5.449999999999991,12.41227354587101,5.449999999999991,12.25036880187101,5.449999999999991,12.13657980587101,5.449999999999991,14.124468525871,5.449999999999991,13.747742533871,5.449999999999991,13.452907789871,5.449999999999991,13.250498793871
5.499999999999991,12.86295524637098,5.499999999999991,12.83894625437098,5.499999999999991,12.80864926037098,5.499999999999991,12.78259876437098,5.499999999999991,12.65569983437101,5.499999999999991,12.45445084237101,5.499999999999991,12.29122384837101,5.499999999999991,12.17655335237101,5.499999999999991,14.165404422371,5.499999999999991,13.786915430371,5.499999999999991,13.490758436371,5.499999999999991,13.287467940371
5.549999999999991,12.90946389287098,5.549999999999991,12.88369190087098,5.549999999999991,12.85207265687098,5.549999999999991,12.82514066087098,5.549999999999991,12.69920408087101,5.549999999999991,12.49619208887101,5.549999999999991,12.33164284487101,5.549999999999991,12.21609084887101,5.549999999999991,14.205904268871,5.549999999999991,13.825652276871,5.549999999999991,13.528173032871,5.549999999999991,13.324001036871
5.599999999999991,12.95553648937098,5.599999999999991,12.92800149737098,5.599999999999991,12.89506000337098,5.599999999999991,12.86724650737098,5.599999999999991,12.74227227737101,5.599999999999991,12.53749728537101,5.599999999999991,12.37162579137101,5.599999999999991,12.25519229537101,5.599999999999991,14.245968065371,5.599999999999991,13.863953073371,5.599999999999991,13.565151579371,5.599999999999991,13.360098083371
5.649999999999991,13.00117303587098,5.649999999999991,12.97187504387098,5.649999999999991,12.93761129987098,5.649999999999991,12.90891630387098,5.649999999999991,12.78490442387101,5.649999999999991,12.57836643187101,5.649999999999991,12.41117268787101,5.649999999999991,12.29385769187101,5.649999999999991,14.285595811871,5.649999999999991,13.901817819871,5.649999999999991,13.601694075871,5.649999999999991,13.395759079871
5.69999999999999,13.04637353237098,5.69999999999999,13.01531254037098,5.69999999999999,12.97972654637098,5.69999999999999,12.95015005037098,5.69999999999999,12.82710052037102,5.69999999999999,12.61879952837101,5.69999999999999,12.45028353437101,5.69999999999999,12.33208703837101,5.69999999999999,14.324787508371,5.69999999999999,13.939246516371,5.69999999999999,13.637800522371,5.69999999999999,13.430984026371
5.74999999999999,13.09113797887098,5.74999999999999,13.05831398687098,5.74999999999999,13.02140574287098,5.74999999999999,12.99094774687098,5.74999999999999,12.86886056687101,5.74999999999999,12.65879657487101,5.74999999999999,12.48895833087101,5.74999999999999,12.36988033487101,5.74999999999999,14.363543154871,5.74999999999999,13.976239162871,5.74999999999999,13.673470918871,5.74999999999999,13.465772922871
5.79999999999999,13.13546637537098,5.79999999999999,13.10087938337098,5.79999999999999,13.06264888937098,5.79999999999999,13.03130939337098,5.79999999999999,12.91018456337101,5.79999999999999,12.69835757137101,5.79999999999999,12.52719707737101,5.79999999999999,12.40723758137101,5.79999999999999,14.401862751371,5.79999999999999,14.012795759371,5.79999999999999,13.708705265371,5.79999999999999,13.500125769371
5.84999999999999,13.17935872187098,5.84999999999999,13.14300872987098,5.84999999999999,13.10345598587098,5.84999999999999,13.07123498987097,5.84999999999999,12.95107250987101,5.84999999999999,12.73748251787101,5.84999999999999,12.56499977387101,5.84999999999999,12.44415877787101,5.84999999999999,14.439746297871,5.84999999999999,14.048916305871,5.84999999999999,13.743503561871,5.84999999999999,13.534042565871
5.89999999999999,13.22281501837098,5.89999999999999,13.18470202637098,5.89999999999999,13.14382703237098,5.89999999999999,13.11072453637098,5.89999999999999,12.99152440637101,5.89999999999999,12.77617141437101,5.89999999999999,12.60236642037101,5.89999999999999,12.48064392437101,5.89999999999999,14.477193794371,5.89999999999999,14.084600802371,5.89999999999999,13.777865808371,5.89999999999999,13.567523312371
5.94999999999999,13.26583526487098,5.94999999999999,13.22595927287098,5.94999999999999,13.18376202887098,5.94999999999999,13.14977803287098,5.94999999999999,13.03154025287101,5.94999999999999,12.81442426087101,5.94999999999999,12.63929701687101,5.94999999999999,12.51669302087101,5.94999999999999,14.514205240871,5.94999999999999,14.119849248871,5.94999999999999,13.811792004871,5.94999999999999,13.600568008871
5.999999999999989,13.30841946137098,5.999999999999989,13.26678046937098,5.999999999999989,13.22326097537098,5.999999999999989,13.18839547937098,5.999999999999989,13.07112004937101,5.999999999999989,12.85224105737101,5.999999999999989,12.67579156337101,5.999999999999989,12.55230606737101,5.999999999999989,14.550780637371,5.999999999999989,14.154661645371,5.999999999999989,13.845282151371,5.999999999999989,13.633176655371
6.049999999999989,13.35056760787098,6.049999999999989,13.30716561587098,6.049999999999989,13.26232387187098,6.049999999999989,13.22657687587098,6.049999999999989,13.11026379587101,6.049999999999989,12.88962180387101,6.049999999999989,12.71185005987101,6.049999999999989,12.58748306387101,6.049999999999989,14.586919983871,6.049999999999989,14.189037991871,6.049999999999989,13.878336247871,6.049999999999989,13.665349251871
6.099999999999989,13.39227970437098,6.099999999999989,13.34711471237098,6.099999999999989,13.30095071837098,6.099999999999989,13.26432222237098,6.099999999999989,13.14897149237101,6.099999999999989,12.92656650037101,6.099999999999989,12.74747250637101,6.099999999999989,12.62222401037101,6.099999999999989,14.622623280371,6.099999999999989,14.222978288371,6.099999999999989,13.910954294371,6.099999999999989,13.697085798371
6.149999999999989,13.43355575087098,6.149999999999989,13.38662775887098,6.149999999999989,13.33914151487098,6.149999999999989,13.30163151887098,6.149999999999989,13.18724313887101,6.149999999999989,12.96307514687101,6.149999999999989,12.78265890287101,6.149999999999989,12.65652890687101,6.149999999999989,14.657890526871,6.149999999999989,14.256482534871,6.149999999999989,13.943136290871,6.149999999999989,13.728386294871
6.199999999999989,13.47439574737098,6.199999999999989,13.42570475537098,6.199999999999989,13.37689626137098,6.199999999999989,13.33850476537098,6.199999999999989,13.22507873537101,6.199999999999989,12.99914774337101,6.199999999999989,12.81740924937101,6.199999999999989,12.69039775337101,6.199999999999989,14.692721723371,6.199999999999989,14.289550731371,6.199999999999989,13.974882237371,6.199999999999989,13.759250741371
6.249999999999988,13.51479969387098,6.249999999999988,13.46434570187098,6.249999999999988,13.41421495787098,6.249999999999988,13.37494196187098,6.249999999999988,13.26247828187101,6.249999999999988,13.03478428987101,6.249999999999988,12.85172354587101,6.249999999999988,12.72383054987101,6.249999999999988,14.727116869871,6.249999999999988,14.322182877871,6.249999999999988,14.006192133871,6.249999999999988,13.789679137871
6.299999999999988,13.55476759037098,6.299999999999988,13.50255059837098,6.299999999999988,13.45109760437098,6.299999999999988,13.41094310837098,6.299999999999988,13.29944177837101,6.299999999999988,13.06998478637101,6.299999999999988,12.88560179237101,6.299999999999988,12.75682729637101,6.299999999999988,14.761075966371,6.299999999999988,14.354378974371,6.299999999999988,14.037065980371,6.299999999999988,13.819671484371
