/Pdrop X,/Pdrop Y
1.284490000000124e-06,1.343287774331248e-11
1.284491000000124e-06,1.326809043181086e-11
1.284492000000124e-06,1.310519976160549e-11
1.284493000000124e-06,1.29442095396959e-11
1.284494000000124e-06,1.278512182520943e-11
1.284495000000124e-06,1.26279370245023e-11
1.284496000000124e-06,1.247265398330181e-11
1.284497000000124e-06,1.231927007586761e-11
1.284498000000124e-06,1.216778129100929e-11
1.284499000000124e-06,1.20181823151937e-11
1.284500000000124e-06,1.187046661240911e-11
1.284501000000124e-06,1.172462650126432e-11
1.284502000000124e-06,1.158065322876796e-11
1.284503000000124e-06,1.143853704151845e-11
1.284504000000124e-06,1.129826725370223e-11
1.284505000000124e-06,1.115983231246015e-11
1.284506000000124e-06,1.102321986024811e-11
1.284507000000124e-06,1.08884167945989e-11
1.284508000000124e-06,1.075540932526176e-11
1.284509000000124e-06,1.06241830284978e-11
1.284510000000125e-06,1.049472289911755e-11
1.284511000000125e-06,1.036701339996822e-11
1.284512000000125e-06,1.024103850882864e-11
1.284513000000125e-06,1.011678176336035e-11
1.284514000000125e-06,9.994226303443387e-12
1.284515000000125e-06,9.873354911696087e-12
1.284516000000125e-06,9.754150051589852e-12
1.284517000000125e-06,9.636593903718918e-12
1.284518000000125e-06,9.520668400175483e-12
1.284519000000125e-06,9.406355256931248e-12
1.284520000000125e-06,9.293636004373701e-12
1.284521000000125e-06,9.182492016442913e-12
1.284522000000125e-06,9.072904537671053e-12
1.284523000000125e-06,8.964854709015377e-12
1.284524000000125e-06,8.858323591901112e-12
1.284525000000125e-06,8.753292190955453e-12
1.284526000000125e-06,8.64974147540582e-12
1.284527000000125e-06,8.547652398885822e-12
1.284528000000125e-06,8.447005918358619e-12
1.284529000000125e-06,8.347783011436671e-12
1.284530000000125e-06,8.249964692828205e-12
1.284531000000125e-06,8.153532029645147e-12
1.284532000000125e-06,8.05846615547835e-12
1.284533000000125e-06,7.964748283733458e-12
1.284534000000125e-06,7.872359719835101e-12
1.284535000000125e-06,7.781281872605212e-12
1.284536000000125e-06,7.691496264819029e-12
1.284537000000125e-06,7.602984542908454e-12
1.284538000000125e-06,7.515728485831188e-12
1.284539000000125e-06,7.429710013363716e-12
1.284540000000125e-06,7.344911193651971e-12
1.284541000000125e-06,7.261314250004831e-12
1.284542000000125e-06,7.178901567173574e-12
1.284543000000125e-06,7.097655697108743e-12
1.284544000000125e-06,7.017559364012384e-12
1.284545000000125e-06,6.938595468963355e-12
1.284546000000126e-06,6.860747094044738e-12
1.284547000000126e-06,6.783997506055482e-12
1.284548000000126e-06,6.708330159617904e-12
1.284549000000126e-06,6.63372870014616e-12
1.284550000000126e-06,6.560176966170589e-12
1.284551000000126e-06,6.487658991480587e-12
1.284552000000126e-06,6.416159006789228e-12
1.284553000000126e-06,6.34566144125579e-12
1.284554000000126e-06,6.276150923529503e-12
1.284555000000126e-06,6.207612282630345e-12
1.284556000000126e-06,6.140030548508705e-12
1.284557000000126e-06,6.073390952427244e-12
1.284558000000126e-06,6.007678927030242e-12
1.284559000000126e-06,5.942880106293576e-12
1.284560000000126e-06,5.878980325197803e-12
1.284561000000126e-06,5.815965619271469e-12
1.284562000000126e-06,5.753822223924001e-12
1.284563000000126e-06,5.692536573711095e-12
1.284564000000126e-06,5.632095301278415e-12
1.284565000000126e-06,5.572485236360128e-12
1.284566000000126e-06,5.513693404574785e-12
1.284567000000126e-06,5.455707026052136e-12
1.284568000000126e-06,5.398513514014003e-12
1.284569000000126e-06,5.342100473345059e-12
1.284570000000126e-06,5.286455698866389e-12
1.284571000000126e-06,5.231567173681255e-12
1.284572000000126e-06,5.177423067463355e-12
1.284573000000126e-06,5.124011734582068e-12
1.284574000000126e-06,5.071321712201036e-12
1.284575000000126e-06,5.019341718406339e-12
1.284576000000126e-06,4.968060650159061e-12
1.284577000000126e-06,4.917467581276996e-12
1.284578000000126e-06,4.867551760410727e-12
1.284579000000126e-06,4.818302608891979e-12
1.284580000000126e-06,4.769709718660452e-12
1.284581000000126e-06,4.721762850049654e-12
1.284582000000127e-06,4.674451929721621e-12
1.284583000000127e-06,4.627767048386734e-12
1.284584000000127e-06,4.581698458665692e-12
1.284585000000127e-06,4.536236572872799e-12
1.284586000000127e-06,4.491371960810281e-12
1.284587000000127e-06,4.447095347531272e-12
1.284588000000127e-06,4.403397611185168e-12
1.284589000000127e-06,4.360269780736974e-12
1.284590000000127e-06,4.317703033795507e-12
1.284591000000127e-06,4.27568869444879e-12
1.284592000000127e-06,4.234218230985976e-12
1.284593000000127e-06,4.193283253783875e-12
1.284594000000127e-06,4.152875513115649e-12
1.284595000000127e-06,4.112986896991179e-12
1.284596000000127e-06,4.073609428983458e-12
1.284597000000127e-06,4.034735266165359e-12
1.284598000000127e-06,3.996356696933279e-12
1.284599000000127e-06,3.958466138949904e-12
1.284600000000127e-06,3.921056137040086e-12
1.284601000000127e-06,3.884119361170114e-12
1.284602000000127e-06,3.847648604382239e-12
1.284603000000127e-06,3.811636780786119e-12
1.284604000000127e-06,3.776076923573975e-12
1.284605000000127e-06,3.740962183054111e-12
1.284606000000127e-06,3.706285824656195e-12
1.284607000000127e-06,3.672041227092624e-12
1.284608000000127e-06,3.638221880378452e-12
1.284609000000127e-06,3.604821383975326e-12
1.284610000000127e-06,3.571833444973142e-12
1.284611000000127e-06,3.539251876212136e-12
1.284612000000127e-06,3.507070594503007e-12
1.284613000000127e-06,3.475283618849622e-12
1.284614000000127e-06,3.443885068696029e-12
1.284615000000127e-06,3.412869162172201e-12
1.284616000000127e-06,3.382230214417988e-12
1.284617000000127e-06,3.351962635899366e-12
1.284618000000128e-06,3.322060930731151e-12
1.284619000000128e-06,3.292519695068636e-12
1.284620000000128e-06,3.263333615506323e-12
1.284621000000128e-06,3.234497467482935e-12
1.284622000000128e-06,3.20600611371919e-12
1.284623000000128e-06,3.177854502725765e-12
1.284624000000128e-06,3.150037667249411e-12
1.284625000000128e-06,3.122550722815487e-12
1.284626000000128e-06,3.095388866273665e-12
1.284627000000128e-06,3.068547374344885e-12
1.284628000000128e-06,3.042021602242472e-12
1.284629000000128e-06,3.015806982230488e-12
1.284630000000128e-06,2.989899022329076e-12
1.284631000000128e-06,2.964293304915335e-12
1.284632000000128e-06,2.938985485428276e-12
1.284633000000128e-06,2.913971291090894e-12
1.284634000000128e-06,2.889246519593976e-12
1.284635000000128e-06,2.864807037878768e-12
1.284636000000128e-06,2.840648780904483e-12
1.284637000000128e-06,2.816767750413093e-12
1.284638000000128e-06,2.793160013775922e-12
1.284639000000128e-06,2.769821702802804e-12
1.284640000000128e-06,2.746749012610099e-12
1.284641000000128e-06,2.723938200484176e-12
1.284642000000128e-06,2.701385584789199e-12
1.284643000000128e-06,2.67908754386203e-12
1.284644000000128e-06,2.65704051496476e-12
1.284645000000128e-06,2.635240993227849e-12
1.284646000000128e-06,2.613685530618304e-12
1.284647000000128e-06,2.592370734940127e-12
1.284648000000128e-06,2.571293268833023e-12
1.284649000000128e-06,2.550449848805575e-12
1.284650000000128e-06,2.529837244264426e-12
1.284651000000128e-06,2.509452276602547e-12
1.284652000000128e-06,2.489291818254971e-12
1.284653000000128e-06,2.469352791794728e-12
1.284654000000128e-06,2.449632169059612e-12
1.284655000000129e-06,2.430126970276181e-12
1.284656000000129e-06,2.410834263135764e-12
1.284657000000129e-06,2.391751162235153e-12
1.284658000000129e-06,2.372874827715506e-12
1.284659000000129e-06,2.354202464986963e-12
1.284660000000129e-06,2.335731323666944e-12
1.284661000000129e-06,2.317458696856144e-12
1.284662000000129e-06,2.299381920363019e-12
1.284663000000129e-06,2.281498371967163e-12
1.284664000000129e-06,2.263805470673353e-12
1.284665000000129e-06,2.246300675989062e-12
1.284666000000129e-06,2.22898148721929e-12
1.284667000000129e-06,2.21184544275545e-12
1.284668000000129e-06,2.194890119419447e-12
1.284669000000129e-06,2.178113131756667e-12
1.284670000000129e-06,2.16151213139888e-12
1.284671000000129e-06,2.145084806429192e-12
1.284672000000129e-06,2.128828880714757e-12
1.284673000000129e-06,2.112742113307851e-12
1.284674000000129e-06,2.096822297833217e-12
1.284675000000129e-06,2.081067261880638e-12
1.284676000000129e-06,2.065474866416758e-12
1.284677000000129e-06,2.050043005215183e-12
1.284678000000129e-06,2.034769604280831e-12
1.284679000000129e-06,2.019652621305968e-12
1.284680000000129e-06,2.004690045098322e-12
1.284681000000129e-06,1.989879895088609e-12
1.284682000000129e-06,1.975220220758071e-12
1.284683000000129e-06,1.960709101147854e-12
1.284684000000129e-06,1.946344644358565e-12
1.284685000000129e-06,1.932124987026167e-12
1.284686000000129e-06,1.91804829386365e-12
1.284687000000129e-06,1.904112757165317e-12
1.284688000000129e-06,1.890316596336125e-12
1.284689000000129e-06,1.876658057439821e-12
1.284690000000129e-06,1.863135412742659e-12
1.28469100000013e-06,1.849746960261319e-12
1.28469200000013e-06,1.836491023337804e-12
1.28469300000013e-06,1.823365950209349e-12
1.28469400000013e-06,1.810370113575016e-12
1.28469500000013e-06,1.797501910207073e-12
1.28469600000013e-06,1.784759760523542e-12
1.28469700000013e-06,1.772142108204403e-12
1.28469800000013e-06,1.759647419798164e-12
1.28469900000013e-06,1.747274184334015e-12
1.28470000000013e-06,1.735020912955426e-12
1.28470100000013e-06,1.722886138541304e-12
1.28470200000013e-06,1.710868415347256e-12
1.28470300000013e-06,1.69896631866189e-12
1.28470400000013e-06,1.687178444431955e-12
1.28470500000013e-06,1.675503408946207e-12
1.28470600000013e-06,1.663939848482999e-12
1.28470700000013e-06,1.652486418981708e-12
1.28470800000013e-06,1.641141795726105e-12
1.28470900000013e-06,1.629904673021515e-12
1.28471000000013e-06,1.618773763876691e-12
1.28471100000013e-06,1.607747799704179e-12
1.28471200000013e-06,1.596825530017329e-12
1.28471300000013e-06,1.586005722137282e-12
1.28471400000013e-06,1.575287160889706e-12
1.28471500000013e-06,1.564668648338533e-12
1.28471600000013e-06,1.554149003487916e-12
1.28471700000013e-06,1.543727062022044e-12
1.28471800000013e-06,1.533401676022986e-12
1.28471900000013e-06,1.523171713712148e-12
1.28472000000013e-06,1.513036059191092e-12
1.28472100000013e-06,1.502993612173287e-12
1.28472200000013e-06,1.493043287753394e-12
1.28472300000013e-06,1.483184016144659e-12
1.28472400000013e-06,1.473414742434835e-12
1.28472500000013e-06,1.463734426367117e-12
1.28472600000013e-06,1.45414204208386e-12
1.284727000000131e-06,1.444636577905251e-12
1.284728000000131e-06,1.435217036112165e-12
1.284729000000131e-06,1.425882432711945e-12
1.284730000000131e-06,1.416631797230814e-12
1.284731000000131e-06,1.407464172488514e-12
1.284732000000131e-06,1.398378614400781e-12
1.284733000000131e-06,1.389374191764372e-12
1.284734000000131e-06,1.38044998605844e-12
1.284735000000131e-06,1.371605091242446e-12
1.284736000000131e-06,1.362838613565919e-12
1.284737000000131e-06,1.354149671364328e-12
1.284738000000131e-06,1.345537394889533e-12
1.284739000000131e-06,1.337000926104734e-12
1.284740000000131e-06,1.328539418511183e-12
1.284741000000131e-06,1.320152036969022e-12
1.284742000000131e-06,1.311837957525165e-12
1.284743000000131e-06,1.30359636722507e-12
1.284744000000131e-06,1.29542646396243e-12
1.284745000000131e-06,1.287327456299099e-12
1.284746000000131e-06,1.279298563302925e-12
1.284747000000131e-06,1.271339014390118e-12
1.284748000000131e-06,1.263448049165655e-12
1.284749000000131e-06,1.255624917264745e-12
1.284750000000131e-06,1.247868878198372e-12
1.284751000000131e-06,1.240179201212109e-12
1.284752000000131e-06,1.232555165128822e-12
1.284753000000131e-06,1.224996058200764e-12
1.284754000000131e-06,1.217501177981595e-12
1.284755000000131e-06,1.210069831167273e-12
1.284756000000131e-06,1.202701333473846e-12
1.284757000000131e-06,1.195395009489445e-12
1.284758000000131e-06,1.188150192550302e-12
1.284759000000131e-06,1.180966224600863e-12
1.284760000000131e-06,1.173842456072358e-12
1.284761000000131e-06,1.166778245750313e-12
1.284762000000131e-06,1.15977296065451e-12
1.284763000000132e-06,1.152825975911449e-12
1.284764000000132e-06,1.14593667463951e-12
1.284765000000132e-06,1.139104447826279e-12
1.284766000000132e-06,1.13232869420944e-12
1.284767000000132e-06,1.125608820170764e-12
1.284768000000132e-06,1.118944239617315e-12
1.284769000000132e-06,1.112334373867008e-12
1.284770000000132e-06,1.105778651553456e-12
1.284771000000132e-06,1.099276508500548e-12
1.284772000000132e-06,1.09282738762935e-12
1.284773000000132e-06,1.086430738853923e-12
1.284774000000132e-06,1.080086018974001e-12
1.284775000000132e-06,1.073792691575917e-12
1.284776000000132e-06,1.067550226939772e-12
1.284777000000132e-06,1.061358101934892e-12
1.284778000000132e-06,1.055215799929232e-12
1.284779000000132e-06,1.049122810691477e-12
1.284780000000132e-06,1.043078630303085e-12
1.284781000000132e-06,1.037082761068189e-12
1.284782000000132e-06,1.031134711414833e-12
1.284783000000132e-06,1.025233995820181e-12
1.284784000000132e-06,1.019380134715198e-12
1.284785000000132e-06,1.013572654400471e-12
1.284786000000132e-06,1.007811086967918e-12
1.284787000000132e-06,1.002094970210485e-12
1.284788000000132e-06,9.964238475490282e-13
1.284789000000132e-06,9.90797267947052e-13
1.284790000000132e-06,9.852147858346976e-13
1.284791000000132e-06,9.796759610300776e-13
1.284792000000132e-06,9.741803586646701e-13
1.284793000000132e-06,9.687275491088519e-13
1.284794000000132e-06,9.633171078975716e-13
1.284795000000132e-06,9.579486156558802e-13
1.284796000000132e-06,9.52621658034485e-13
1.284797000000132e-06,9.473358256288312e-13
1.284798000000132e-06,9.420907139223989e-13
1.284799000000132e-06,9.368859232104625e-13
1.284800000000133e-06,9.317210585330393e-13
1.284801000000133e-06,9.265957296158591e-13
1.284802000000133e-06,9.2150955079781e-13
1.284803000000133e-06,9.164621409746573e-13
1.284804000000133e-06,9.114531235287538e-13
1.284805000000133e-06,9.06482126273599e-13
1.284806000000133e-06,9.015487813888289e-13
1.284807000000133e-06,8.966527253626572e-13
1.284808000000133e-06,8.917935989342968e-13
1.284809000000133e-06,8.869710470305332e-13
1.284810000000133e-06,8.821847187150404e-13
1.284811000000133e-06,8.774342671266922e-13
1.284812000000133e-06,8.727193494307285e-13
1.284813000000133e-06,8.680396267561932e-13
1.284814000000133e-06,8.633947641493381e-13
1.284815000000133e-06,8.587844305167268e-13
1.284816000000133e-06,8.542082985742102e-13
1.284817000000133e-06,8.496660447969215e-13
1.284818000000133e-06,8.451573493675591e-13
1.284819000000133e-06,8.406818961259066e-13
1.284820000000133e-06,8.362393725224101e-13
1.284821000000133e-06,8.318294695695584e-13
1.284822000000133e-06,8.274518817909286e-13
1.284823000000133e-06,8.231063071776247e-13
1.284824000000133e-06,8.187924471441329e-13
1.284825000000133e-06,8.145100064785407e-13
1.284826000000133e-06,8.102586933002535e-13
1.284827000000133e-06,8.060382190166265e-13
1.284828000000133e-06,8.018482982782279e-13
1.284829000000133e-06,7.976886489366768e-13
1.284830000000133e-06,7.935589920017148e-13
1.284831000000133e-06,7.894590516045517e-13
1.284832000000133e-06,7.853885549499321e-13
1.284833000000133e-06,7.81347232278859e-13
1.284834000000133e-06,7.773348168328368e-13
1.284835000000133e-06,7.733510448109928e-13
1.284836000000134e-06,7.693956553291659e-13
1.284837000000134e-06,7.654683903893295e-13
1.284838000000134e-06,7.615689948368675e-13
1.284839000000134e-06,7.576972163229572e-13
1.284840000000134e-06,7.538528052757274e-13
1.284841000000134e-06,7.500355148547136e-13
1.284842000000134e-06,7.462451009226422e-13
1.284843000000134e-06,7.424813220096901e-13
1.284844000000134e-06,7.387439392769899e-13
1.284845000000134e-06,7.350327164853415e-13
1.284846000000134e-06,7.313474199603622e-13
1.284847000000134e-06,7.276878185622126e-13
1.284848000000134e-06,7.240536836514904e-13
1.284849000000134e-06,7.204447890553405e-13
1.284850000000134e-06,7.168609110439088e-13
1.284851000000134e-06,7.133018282914027e-13
1.284852000000134e-06,7.097673218481625e-13
1.284853000000134e-06,7.062571751130381e-13
1.284854000000134e-06,7.027711738029845e-13
1.284855000000134e-06,6.993091059212937e-13
1.284856000000134e-06,6.958707617320995e-13
1.284857000000134e-06,6.924559337314126e-13
1.284858000000134e-06,6.890644166185224e-13
1.284859000000134e-06,6.856960072692265e-13
1.284860000000134e-06,6.823505047084017e-13
1.284861000000134e-06,6.790277100825558e-13
1.284862000000134e-06,6.757274266360907e-13
1.284863000000134e-06,6.724494596830269e-13
1.284864000000134e-06,6.691936165828985e-13
1.284865000000134e-06,6.659597067127595e-13
1.284866000000134e-06,6.627475414468922e-13
1.284867000000134e-06,6.595569341293929e-13
1.284868000000134e-06,6.563877000490699e-13
1.284869000000134e-06,6.532396564190709e-13
1.284870000000134e-06,6.501126223503317e-13
1.284871000000134e-06,6.470064188294097e-13
1.284872000000135e-06,6.439208686978297e-13
1.284873000000135e-06,6.408557966244565e-13
1.284874000000135e-06,6.378110290886537e-13
1.284875000000135e-06,6.347863943556424e-13
1.284876000000135e-06,6.317817224556423e-13
1.284877000000135e-06,6.287968451612187e-13
1.284878000000135e-06,6.258315959691768e-13
1.284879000000135e-06,6.228858100774256e-13
1.284880000000135e-06,6.199593243656804e-13
1.284881000000135e-06,6.170519773735433e-13
1.284882000000135e-06,6.141636092844115e-13
1.284883000000135e-06,6.11294061901285e-13
1.284884000000135e-06,6.084431786310273e-13
1.284885000000135e-06,6.056108044644469e-13
1.284886000000135e-06,6.027967859555128e-13
1.284887000000135e-06,6.00000971204343e-13
1.284888000000135e-06,5.972232098412083e-13
1.284889000000135e-06,5.944633530045272e-13
1.284890000000135e-06,5.91721253323585e-13
1.284891000000135e-06,5.889967649045822e-13
1.284892000000135e-06,5.862897433098335e-13
1.284893000000135e-06,5.836000455410645e-13
1.284894000000135e-06,5.80927530023071e-13
1.284895000000135e-06,5.782720565892152e-13
1.284896000000135e-06,5.756334864612134e-13
1.284897000000135e-06,5.730116822340776e-13
1.284898000000135e-06,5.704065078634237e-13
1.284899000000135e-06,5.678178286445992e-13
1.284900000000135e-06,5.652455112003787e-13
1.284901000000135e-06,5.62689423465604e-13
1.284902000000135e-06,5.601494346704138e-13
1.284903000000135e-06,5.57625415326107e-13
1.284904000000135e-06,5.551172372117185e-13
1.284905000000135e-06,5.526247733562034e-13
1.284906000000135e-06,5.501478980270088e-13
1.284907000000135e-06,5.476864867160702e-13
1.284908000000136e-06,5.452404161228273e-13
1.284909000000136e-06,5.428095641442219e-13
1.284910000000136e-06,5.403938098570058e-13
1.284911000000136e-06,5.379930335081868e-13
1.284912000000136e-06,5.356071164998152e-13
1.284913000000136e-06,5.332359413746416e-13
1.284914000000136e-06,5.308793918063738e-13
1.284915000000136e-06,5.285373525853046e-13
1.284916000000136e-06,5.262097096037568e-13
1.284917000000136e-06,5.238963498468585e-13
1.284918000000136e-06,5.215971613787685e-13
1.284919000000136e-06,5.19312033330377e-13
1.284920000000136e-06,5.170408558884968e-13
1.284921000000136e-06,5.147835202819081e-13
1.284922000000136e-06,5.125399187718874e-13
1.284923000000136e-06,5.103099446402168e-13
1.284924000000136e-06,5.080934921767921e-13
1.284925000000136e-06,5.05890456668475e-13
1.284926000000136e-06,5.037007343908581e-13
1.284927000000136e-06,5.015242225922791e-13
1.284928000000136e-06,4.993608194886976e-13
1.284929000000136e-06,4.972104242468633e-13
1.284930000000136e-06,4.950729369807536e-13
1.284931000000136e-06,4.929482587354658e-13
1.284932000000136e-06,4.908362914790631e-13
1.284933000000136e-06,4.887369380933896e-13
1.284934000000136e-06,4.86650102362387e-13
1.284935000000136e-06,4.845756889629761e-13
1.284936000000136e-06,4.825136034565744e-13
1.284937000000136e-06,4.804637522768832e-13
1.284938000000136e-06,4.784260427211326e-13
1.284939000000136e-06,4.764003829438598e-13
1.284940000000136e-06,4.743866819420665e-13
1.284941000000136e-06,4.723848495510863e-13
1.284942000000136e-06,4.703947964330423e-13
1.284943000000136e-06,4.68416434067575e-13
1.284944000000136e-06,4.664496747449548e-13
1.284945000000137e-06,4.644944315556663e-13
1.284946000000137e-06,4.62550618382179e-13
1.284947000000137e-06,4.606181498920076e-13
1.284948000000137e-06,4.586969415254598e-13
1.284949000000137e-06,4.567869094924282e-13
1.284950000000137e-06,4.548879707606313e-13
1.284951000000137e-06,4.530000430480529e-13
1.284952000000137e-06,4.511230448160268e-13
1.284953000000137e-06,4.49256895260977e-13
1.284954000000137e-06,4.474015143053364e-13
1.284955000000137e-06,4.455568225927385e-13
1.284956000000137e-06,4.437227414766455e-13
1.284957000000137e-06,4.418991930162375e-13
1.284958000000137e-06,4.400860999669295e-13
1.284959000000137e-06,4.382833857736145e-13
1.284960000000137e-06,4.364909745634662e-13
1.284961000000137e-06,4.347087911389494e-13
1.284962000000137e-06,4.329367609706759e-13
1.284963000000137e-06,4.311748101900249e-13
1.284964000000137e-06,4.294228655821005e-13
1.284965000000137e-06,4.276808545811915e-13
1.284966000000137e-06,4.259487052597914e-13
1.284967000000137e-06,4.242263463256109e-13
1.284968000000137e-06,4.2251370711446e-13
1.284969000000137e-06,4.208107175811335e-13
1.284970000000137e-06,4.191173082959084e-13
1.284971000000137e-06,4.174334104381995e-13
1.284972000000137e-06,4.157589557869162e-13
1.284973000000137e-06,4.140938767189082e-13
1.284974000000137e-06,4.124381061991503e-13
1.284975000000137e-06,4.107915777762688e-13
1.284976000000137e-06,4.091542255770394e-13
1.284977000000137e-06,4.075259842989838e-13
1.284978000000137e-06,4.059067892062011e-13
1.284979000000137e-06,4.042965761221806e-13
1.284980000000137e-06,4.026952814244683e-13
1.284981000000138e-06,4.011028420399267e-13
1.284982000000138e-06,3.995191954380435e-13
1.284983000000138e-06,3.979442796262543e-13
1.284984000000138e-06,3.963780331434716e-13
1.284985000000138e-06,3.948203950559883e-13
1.284986000000138e-06,3.932713049510638e-13
1.284987000000138e-06,3.917307029325128e-13
1.284988000000138e-06,3.901985296146637e-13
1.284989000000138e-06,3.886747261183463e-13
1.284990000000138e-06,3.871592340643241e-13
1.284991000000138e-06,3.856519955699035e-13
1.284992000000138e-06,3.841529532428035e-13
1.284993000000138e-06,3.826620501763431e-13
1.284994000000138e-06,3.811792299455509e-13
1.284995000000138e-06,3.797044366017073e-13
1.284996000000138e-06,3.782376146661787e-13
1.284997000000138e-06,3.767787091295338e-13
1.284998000000138e-06,3.753276654431227e-13
1.284999000000138e-06,3.738844295153976e-13
1.285000000000138e-06,3.724489477093681e-13
1.285001000000138e-06,3.710211668360438e-13
1.285002000000138e-06,3.696010341503644e-13
1.285003000000138e-06,3.68188497347671e-13
1.285004000000138e-06,3.667835045583399e-13
1.285005000000138e-06,3.653860043445449e-13
1.285006000000138e-06,3.639959456951449e-13
1.285007000000138e-06,3.626132780217977e-13
1.285008000000138e-06,3.612379511553393e-13
1.285009000000138e-06,3.598699153410438e-13
1.285010000000138e-06,3.585091212344479e-13
1.285011000000138e-06,3.571555198982481e-13
1.285012000000138e-06,3.55809062797458e-13
1.285013000000138e-06,3.544697017964736e-13
1.285014000000138e-06,3.531373891539134e-13
1.285015000000138e-06,3.518120775192098e-13
1.285016000000138e-06,3.50493719930587e-13
1.285017000000139e-06,3.491822698085227e-13
1.285018000000139e-06,3.478776809535821e-13
1.285019000000139e-06,3.465799075434677e-13
1.285020000000139e-06,3.452889041274481e-13
1.285021000000139e-06,3.440046256242385e-13
1.285022000000139e-06,3.427270273184414e-13
1.285023000000139e-06,3.414560648560475e-13
1.285024000000139e-06,3.401916942426379e-13
1.285025000000139e-06,3.389338718379741e-13
1.285026000000139e-06,3.376825543542085e-13
1.285027000000139e-06,3.364376988516118e-13
1.285028000000139e-06,3.351992627357453e-13
1.285029000000139e-06,3.339672037543487e-13
1.285030000000139e-06,3.327414799934844e-13
1.285031000000139e-06,3.315220498742498e-13
1.285032000000139e-06,3.303088721514307e-13
1.285033000000139e-06,3.291019059073821e-13
1.285034000000139e-06,3.279011105514537e-13
1.285035000000139e-06,3.267064458159755e-13
1.285036000000139e-06,3.255178717526873e-13
1.285037000000139e-06,3.243353487306873e-13
1.285038000000139e-06,3.23158837433603e-13
1.285039000000139e-06,3.219882988551535e-13
1.285040000000139e-06,3.208236942978027e-13
1.285041000000139e-06,3.19664985369432e-13
1.285042000000139e-06,3.185121339798345e-13
1.285043000000139e-06,3.173651023393054e-13
1.285044000000139e-06,3.162238529543523e-13
1.285045000000139e-06,3.150883486261112e-13
1.285046000000139e-06,3.139585524466297e-13
1.285047000000139e-06,3.128344277970417e-13
1.285048000000139e-06,3.117159383444051e-13
1.285049000000139e-06,3.106030480393997e-13
1.285050000000139e-06,3.094957211132237e-13
1.285051000000139e-06,3.083939220759637e-13
1.285052000000139e-06,3.072976157124332e-13
1.28505300000014e-06,3.062067670812821e-13
1.28505400000014e-06,3.051213415121531e-13
1.28505500000014e-06,3.040413046020058e-13
1.28505600000014e-06,3.029666222140547e-13
1.28505700000014e-06,3.018972604749565e-13
1.28505800000014e-06,3.008331857724114e-13
1.28505900000014e-06,2.997743647519975e-13
1.28506000000014e-06,2.987207643163813e-13
1.28506100000014e-06,2.976723516214508e-13
1.28506200000014e-06,2.966290940754809e-13
1.28506300000014e-06,2.955909593354281e-13
1.28506400000014e-06,2.94557915305444e-13
1.28506500000014e-06,2.935299301349627e-13
1.28506600000014e-06,2.925069722155193e-13
1.28506700000014e-06,2.914890101797546e-13
1.28506800000014e-06,2.90476012898195e-13
1.28506900000014e-06,2.894679494776552e-13
1.28507000000014e-06,2.884647892593918e-13
1.28507100000014e-06,2.874665018161223e-13
1.28507200000014e-06,2.864730569505082e-13
1.28507300000014e-06,2.854844246938549e-13
1.28507400000014e-06,2.84500575302445e-13
1.28507500000014e-06,2.835214792568485e-13
1.28507600000014e-06,2.825471072594402e-13
1.28507700000014e-06,2.815774302325314e-13
1.28507800000014e-06,2.806124193163171e-13
1.28507900000014e-06,2.79652045866787e-13
1.28508000000014e-06,2.786962814544742e-13
1.28508100000014e-06,2.777450978619677e-13
1.28508200000014e-06,2.767984670821779e-13
1.28508300000014e-06,2.758563613166758e-13
1.28508400000014e-06,2.749187529735811e-13
1.28508500000014e-06,2.73985614665617e-13
1.28508600000014e-06,2.730569192094569e-13
1.28508700000014e-06,2.721326396221719e-13
1.28508800000014e-06,2.712127491205547e-13
1.285089000000141e-06,2.70297221119886e-13
1.285090000000141e-06,2.693860292307604e-13
1.285091000000141e-06,2.684791472584456e-13
1.285092000000141e-06,2.675765492007619e-13
1.285093000000141e-06,2.666782092470433e-13
1.285094000000141e-06,2.657841017754354e-13
1.285095000000141e-06,2.648942013519321e-13
1.285096000000141e-06,2.640084827288826e-13
1.285097000000141e-06,2.631269208429867e-13
1.285098000000141e-06,2.622494908135443e-13
1.285099000000141e-06,2.613761679421325e-13
1.285100000000141e-06,2.605069277089744e-13
1.285101000000141e-06,2.596417457731233e-13
1.285102000000141e-06,2.587805979706234e-13
1.285103000000141e-06,2.579234603120659e-13
1.285104000000141e-06,2.570703089819834e-13
1.285105000000141e-06,2.562211203375302e-13
1.285106000000141e-06,2.553758709060493e-13
1.285107000000141e-06,2.545345373847071e-13
1.285108000000141e-06,2.536970966377147e-13
1.285109000000141e-06,2.528635256966932e-13
1.285110000000141e-06,2.520338017578323e-13
1.285111000000141e-06,2.512079021806173e-13
1.285112000000141e-06,2.503858044874556e-13
1.285113000000141e-06,2.495674863612429e-13
1.285114000000141e-06,2.487529256442346e-13
1.285115000000141e-06,2.479421003373601e-13
1.285116000000141e-06,2.471349885977871e-13
1.285117000000141e-06,2.463315687385618e-13
1.285118000000141e-06,2.455318192270087e-13
1.285119000000141e-06,2.447357186830362e-13
1.285120000000141e-06,2.439432458785136e-13
1.285121000000141e-06,2.431543797356482e-13
1.285122000000141e-06,2.423690993257078e-13
1.285123000000141e-06,2.415873838674126e-13
1.285124000000141e-06,2.408092127269337e-13
