Lane,Wavelength [nm],Insertion Loss [dB]
2,1313.7100000002863,-30.28733693098859
2,1313.7200000002865,-30.30106581217328
2,1313.7300000002865,-30.306498000219936
2,1313.7400000002865,-30.304271241146385
2,1313.7500000002867,-30.29505804326755
2,1313.7600000002867,-30.279551267269422
2,1313.7700000002867,-30.25845070533981
2,1313.780000000287,-30.232450994634966
2,1313.790000000287,-30.202231085781168
2,1313.800000000287,-30.16844537346007
2,1313.8100000002871,-30.13171649780171
2,1313.820000000287,-30.092629747577067
2,1313.830000000287,-30.05172894031261
2,1313.8400000002873,-30.00951361763289
2,1313.8500000002873,-29.966437375527807
2,1313.8600000002873,-29.922907144654722
2,1313.8700000002875,-29.879283241209755
2,1313.8800000002875,-29.835880023176653
2,1313.8900000002875,-29.792967003478456
2,1313.9000000002877,-29.750770293601676
2,1313.9100000002877,-29.70947427032749
2,1313.9200000002877,-29.669223380108324
2,1313.930000000288,-29.630124013989146
2,1313.940000000288,-29.592246402858024
2,1313.950000000288,-29.555626499155593
2,1313.9600000002881,-29.520267822169124
2,1313.970000000288,-29.486143257930394
2,1313.980000000288,-29.453196811108008
2,1313.990000000288,-29.42134531648412
2,1314.0000000002883,-29.390480121320437
2,1314.0100000002883,-29.360468756575017
2,1314.0200000002883,-29.331156616824394
2,1314.0300000002885,-29.30236867188793
2,1314.0400000002885,-29.273911233447198
2,1314.0500000002885,-29.24557380037509
2,1314.0600000002887,-29.217131004292234
2,1314.0700000002887,-29.188344675796166
2,1314.0800000002887,-29.158966046163854
2,1314.090000000289,-29.12873809575874
2,1314.100000000289,-29.097398054418516
2,1314.110000000289,-29.06468005017246
2,1314.120000000289,-29.030317897173322
2,1314.130000000289,-28.994048002581238
2,1314.140000000289,-28.955612365148205
2,1314.1500000002893,-28.91476162733226
2,1314.1600000002893,-28.871258136269557
2,1314.1700000002893,-28.824878960097607
2,1314.1800000002895,-28.775418801134226
2,1314.1900000002895,-28.72269274299044
2,1314.2000000002895,-28.666538768582495
2,1314.2100000002897,-28.606819986437316
2,1314.2200000002897,-28.543426507406146
2,1314.2300000002897,-28.476276922593648
2,1314.24000000029,-28.405319341289665
2,1314.25000000029,-28.330531961767832
2,1314.26000000029,-28.251923161044378
2,1314.27000000029,-28.169531104349343
2,1314.28000000029,-28.083422890103336
2,1314.29000000029,-27.99369326061191
2,1314.3000000002903,-27.90046291963145
2,1314.3100000002903,-27.803876511438762
2,1314.3200000002903,-27.704100320449882
2,1314.3300000002905,-27.60131975692361
2,1314.3400000002905,-27.495736697537634
2,1314.3500000002905,-27.387566746194704
2,1314.3600000002907,-27.2770364790472
2,1314.3700000002907,-27.164380732258813
2,1314.3800000002907,-27.049839983016867
2,1314.390000000291,-26.933657867509883
2,1314.400000000291,-26.816078870405626
2,1314.410000000291,-26.697346211722333
2,1314.420000000291,-26.57769994895931
2,1314.430000000291,-26.457375304516745
2,1314.440000000291,-26.336601221099613
2,1314.4500000002913,-26.21559914254806
2,1314.4600000002913,-26.094582012885873
2,1314.4700000002913,-25.97375348098503
2,1314.4800000002915,-25.853307297544003
2,1314.4900000002915,-25.73342688807584
2,1314.5000000002915,-25.614285083815815
2,1314.5100000002917,-25.496043994054837
2,1314.5200000002917,-25.378855001202034
2,1314.5300000002917,-25.262858862337076
2,1314.540000000292,-25.1481859007376
2,1314.550000000292,-25.03495627245073
2,1314.560000000292,-24.923280294382057
2,1314.570000000292,-24.81325882136382
2,1314.580000000292,-24.704983660728814
2,1314.590000000292,-24.598538015963946
2,1314.6000000002923,-24.49399694931398
2,1314.6100000002923,-24.391427857403244
2,1314.6200000002923,-24.29089095325185
2,1314.6300000002925,-24.192439749198954
2,1314.6400000002925,-24.09612153726453
2,1314.6500000002925,-24.001977862581203
2,1314.6600000002925,-23.910044987633945
2,1314.6700000002927,-23.820354344869017
2,1314.6800000002927,-23.732932975989524
2,1314.6900000002927,-23.647803956554494
2,1314.700000000293,-23.564986804967887
2,1314.710000000293,-23.48449787515571
2,1314.7200000002929,-23.406350732351715
2,1314.730000000293,-23.330556511782778
2,1314.740000000293,-23.257124260309354
2,1314.750000000293,-23.186061260356237
2,1314.7600000002933,-23.11737333703407
2,1314.7700000002933,-23.05106514774231
2,1314.7800000002933,-22.9871404547939
2,1314.7900000002935,-22.925602381107627
2,1314.8000000002935,-22.86645364915333
2,1314.8100000002935,-22.809696803212958
2,1314.8200000002937,-22.755334415066436
2,1314.8300000002937,-22.70336927355299
2,1314.8400000002937,-22.65380455771346
2,1314.850000000294,-22.606643994024598
2,1314.860000000294,-22.56189199755649
2,1314.8700000002939,-22.519553797505388
2,1314.880000000294,-22.479635546696137
2,1314.890000000294,-22.442144415960243
2,1314.900000000294,-22.407088672728932
2,1314.9100000002943,-22.37447774444595
2,1314.9200000002943,-22.344322266877498
2,1314.9300000002943,-22.31663411724403
2,1314.9400000002945,-22.29142643276588
2,1314.9500000002945,-22.268713614303195
2,1314.9600000002945,-22.248511315504555
2,1314.9700000002947,-22.230836417876834
2,1314.9800000002947,-22.215706991481497
2,1314.9900000002947,-22.20314224180221
2,1315.000000000295,-22.19316244300678
2,1315.010000000295,-22.185788857406074
2,1315.0200000002949,-22.18104364182026
2,1315.030000000295,-22.17894974063032
2,1315.040000000295,-22.17953076571884
2,1315.050000000295,-22.18281086363217
2,1315.0600000002953,-22.188814569794815
2,1315.0700000002953,-22.19756664991259
2,1315.0800000002953,-22.209091928704368
2,1315.0900000002955,-22.223415105716814
2,1315.1000000002955,-22.240560558142022
2,1315.1100000002955,-22.26055213089857
2,1315.1200000002957,-22.283412913040877
2,1315.1300000002957,-22.309165001003773
2,1315.1400000002957,-22.33782924778363
2,1315.150000000296,-22.369424998158507
2,1315.160000000296,-22.403969809079427
2,1315.1700000002959,-22.44147915518143
2,1315.180000000296,-22.481966118720322
2,1315.190000000296,-22.525441063417947
2,1315.200000000296,-22.571911291874834
2,1315.2100000002963,-22.621380686025496
2,1315.2200000002963,-22.67384933002838
2,1315.2300000002963,-22.72931311558919
2,1315.2400000002965,-22.787763329388028
2,1315.2500000002965,-22.849186222481386
2,1315.2600000002965,-22.913562562134892
2,1315.2700000002965,-22.980867166455994
2,1315.2800000002967,-23.051068422659135
2,1315.2900000002967,-23.124127790887954
2,1315.3000000002967,-23.199999294511464
2,1315.310000000297,-23.278629000727044
2,1315.320000000297,-23.359954493768097
2,1315.3300000002969,-23.443904346095913
2,1315.340000000297,-23.530397591784684
2,1315.350000000297,-23.61934320995292
2,1315.360000000297,-23.710639624959718
2,1315.3700000002973,-23.804174233488418
2,1315.3800000002973,-23.899822969409534
2,1315.3900000002973,-23.997449918404378
2,1315.4000000002975,-24.09690699755318
2,1315.4100000002975,-24.198033715363923
2,1315.4200000002975,-24.300657030262286
2,1315.4300000002977,-24.404591326738455
2,1315.4400000002977,-24.50963852978926
2,1315.4500000002977,-24.615588379073976
2,1315.460000000298,-24.72221888484976
2,1315.470000000298,-24.829296986912173
2,1315.4800000002979,-24.936579437705163
2,1315.490000000298,-25.04381392712435
2,1315.500000000298,-25.150740464854398
2,1315.510000000298,-25.257093030397527
2,1315.5200000002983,-25.362601495688676
2,1315.5300000002983,-25.466993817380995
2,1315.5400000002983,-25.569998488007766
2,1315.5500000002985,-25.671347224985965
2,1315.5600000002985,-25.770777865906634
2,1315.5700000002985,-25.868037428716594
2,1315.5800000002987,-25.96288528261201
2,1315.5900000002987,-26.05509636778589
2,1315.6000000002987,-26.144464392038174
2,1315.610000000299,-26.230804926200065
2,1315.620000000299,-26.313958317165746
2,1315.6300000002989,-26.393792336372584
2,1315.640000000299,-26.470204485625764
2,1315.650000000299,-26.54312388860308
2,1315.660000000299,-26.612512708194622
2,1315.6700000002993,-26.678367043052575
2,1315.6800000002993,-26.74071727422294
2,1315.6900000002993,-26.799627850987463
2,1315.7000000002995,-26.85519652315581
2,1315.7100000002995,-26.90755304764583
2,1315.7200000002995,-26.956857412030274
2,1315.7300000002997,-27.003297633715512
2,1315.7400000002997,-27.0470872045138
2,1315.7500000002997,-27.088462258268095
2,1315.7600000003,-27.1276785423209
2,1315.7700000003,-27.165008275707546
2,1315.7800000002999,-27.20073697131411
2,1315.7900000003,-27.235160295664443
2,1315.8000000003,-27.268581029715456
2,1315.8100000003,-27.301306185473667
2,1315.8200000003003,-27.333644321680673
2,1315.8300000003003,-27.36590309132229
2,1315.8400000003003,-27.398387043007023
2,1315.8500000003005,-27.431395687866154
2,1315.8600000003005,-27.465221835580614
2,1315.8700000003005,-27.500150194644345
2,1315.8800000003007,-27.53645622659635
2,1315.8900000003007,-27.57440523812005
2,1315.9000000003007,-27.614251692076614
2,1315.910000000301,-27.656238715437617
2,1315.920000000301,-27.70059778095292
2,1315.9300000003009,-27.747548538362818
2,1315.9400000003009,-27.79729877130668
2,1315.950000000301,-27.850044456175553
2,1315.960000000301,-27.905969900300384
2,1315.970000000301,-27.965247937721823
2,1315.9800000003013,-28.028040161591356
2,1315.9900000003013,-28.09449717411049
2,1316.0000000003013,-28.16475883514267
2,1316.0100000003015,-28.238954491749695
2,1316.0200000003015,-28.317203172067316
2,1316.0300000003015,-28.399613726180675
2,1316.0400000003017,-28.4862848985682
2,1316.0500000003017,-28.577305314134115
2,1316.0600000003017,-28.672753362038893
2,1316.070000000302,-28.7726969589853
2,1316.0800000003019,-28.877193172980704
2,1316.0900000003019,-28.98628768742507
2,1316.100000000302,-29.10001408389828
2,1316.110000000302,-29.218392919662683
2,1316.120000000302,-29.34143057371137
2,1316.1300000003023,-29.469117833976604
2,1316.1400000003023,-29.601428194805052
2,1316.1500000003023,-29.738315832705705
2,1316.1600000003025,-29.879713226532388
2,1316.1700000003025,-30.025528387301726
2,1316.1800000003025,-30.175641663607653
2,1316.1900000003027,-30.329902090355127
2,1316.2000000003027,-30.488123254115344
2,1316.2100000003027,-30.65007865644935
2,1316.220000000303,-30.815496569718125
2,1316.2300000003029,-30.984054401108537
2,1316.2400000003029,-31.15537260672784
2,1316.250000000303,-31.329008238148703
2,1316.260000000303,-31.50444825198321
2,1316.270000000303,-31.681102779881563
2,1316.2800000003033,-31.858298634398793
2,1316.2900000003033,-32.03527342095052
2,1316.3000000003033,-32.21117073635152
2,1316.3100000003035,-32.38503704563272
2,1316.3200000003035,-32.55582094646296
2,1316.3300000003035,-32.72237562439868
2,1316.3400000003037,-32.88346535974135
2,1316.3500000003037,-33.03777694075961
2,1316.3600000003037,-33.18393673276507
2,1316.370000000304,-33.32053392311969
2,1316.3800000003039,-33.446150088216974
2,1316.3900000003039,-33.55939469824258
2,1316.400000000304,-33.65894553021456
2,1316.410000000304,-33.743592236741186
2,1316.420000000304,-33.81228064121429
2,1316.4300000003043,-33.86415479485088
2,1316.4400000003043,-33.89859358764528
2,1316.4500000003043,-33.91523883346437
2,1316.4600000003045,-33.91401230194457
2,1316.4700000003045,-33.89512009567928
2,1316.4800000003045,-33.85904395066657
2,1316.4900000003047,-33.8065202820457
2,1316.5000000003047,-33.738508915983715
2,1316.5100000003047,-33.65615425843947
2,1316.520000000305,-33.560742069804114
2,1316.5300000003049,-33.45365501398318
2,1316.5400000003049,-33.33632979769919
2,1316.5500000003049,-33.21021812253617
2,1316.560000000305,-33.076752965808254
2,1316.570000000305,-32.937321002054986
2,1316.580000000305,-32.79324136097591
2,1316.5900000003053,-32.64575044048517
2,1316.6000000003053,-32.49599216485242
2,1316.6100000003053,-32.34501289333189
2,1316.6200000003055,-32.193760114401556
2,1316.6300000003055,-32.04308407944888
2,1316.6400000003055,-31.893741599837504
2,1316.6500000003057,-31.74640133764437
2,1316.6600000003057,-31.601650034151767
2,1316.6700000003057,-31.459999235145304
2,1316.6800000003059,-31.321892174647882
2,1316.6900000003059,-31.18771057038567
2,1316.7000000003059,-31.057781157551858
2,1316.710000000306,-30.93238184814323
2,1316.720000000306,-30.811747448847928
2,1316.730000000306,-30.696074905685585
2,1316.7400000003063,-30.58552806867311
2,1316.7500000003063,-30.480241987086213
2,1316.7600000003063,-30.38032675774273
2,1316.7700000003065,-30.285870956621444
2,1316.7800000003065,-30.19694468640937
2,1316.7900000003065,-30.113602275647672
2,1316.8000000003067,-30.035884664250077
2,1316.8100000003067,-29.963821509008813
2,1316.8200000003067,-29.89743304080862
2,1316.8300000003069,-29.836731702935282
2,1316.8400000003069,-29.781723597398432
2,1316.8500000003069,-29.732409764017866
2,1316.860000000307,-29.68878731352892
2,1316.870000000307,-29.65085043514614
2,1316.880000000307,-29.618591295401366
2,1316.8900000003073,-29.59200084419262
2,1316.9000000003073,-29.571069541707637
2,1316.9100000003073,-29.555788018262312
2,1316.9200000003075,-29.546147678117237
2,1316.9300000003075,-29.542141256119585
2,1316.9400000003075,-29.54376333671561
2,1316.9500000003077,-29.55101084195561
2,1316.9600000003077,-29.56388349530775
2,1316.9700000003077,-29.582384267935318
2,1316.9800000003079,-29.606519812347987
2,1316.9900000003079,-29.636300888558754
2,1317.0000000003079,-29.671742787624773
2,1317.010000000308,-29.712865756806963
2,1317.020000000308,-29.75969543024663
2,1317.030000000308,-29.81226326999316
2,1317.0400000003083,-29.870607020109045
2,1317.0500000003083,-29.934771179545358
2,1317.0600000003083,-30.00480749596553
2,1317.0700000003085,-30.080775486720448
2,1317.0800000003085,-30.162742990105205
2,1317.0900000003085,-30.250786752304997
2,1317.1000000003087,-30.344993055852875
2,1317.1100000003087,-30.445458394174576
2,1317.1200000003087,-30.55229020035275
2,1317.1300000003089,-30.665607635652083
2,1317.1400000003089,-30.785542447587243
2,1317.1500000003089,-30.912239905496364
2,1317.160000000309,-31.045859824852382
2,1317.170000000309,-31.18657769222174
2,1317.180000000309,-31.33458590404497
2,1317.1900000003093,-31.490095135685188
2,1317.2000000003093,-31.65333585851223
2,1317.2100000003093,-31.824560025284548
2,1317.2200000003093,-32.00404294933881
2,1317.2300000003095,-32.192085403505004
2,1317.2400000003095,-32.389015972463554
2,1317.2500000003095,-32.595193694951746
2,1317.2600000003097,-32.811011039534314
2,1317.2700000003097,-33.03689726339941
2,1317.2800000003097,-33.273322212511964
2,1317.2900000003099,-33.52080062985864
2,1317.3000000003099,-33.77989704849886
2,1317.3100000003099,-34.05123135739609
2,1317.32000000031,-34.335485138944144
2,1317.33000000031,-34.633408890157675
2,1317.34000000031,-34.945830246947395
2,1317.3500000003103,-35.273663337963804
2,1317.3600000003103,-35.617919393159305
2,1317.3700000003103,-35.97971870768858
2,1317.3800000003105,-36.36030401794833
2,1317.3900000003105,-36.76105523837023
2,1317.4000000003105,-37.1835053133782
2,1317.4100000003107,-37.629356581002625
2,1317.4200000003107,-38.10049640706573
2,1317.4300000003107,-38.599009725250234
2,1317.4400000003109,-39.12718415939066
2,1317.4500000003109,-39.68749996837002
2,1317.4600000003109,-40.2825910449344
2,1317.470000000311,-40.915152683146744
2,1317.480000000311,-41.58775342393119
2,1317.490000000311,-42.302476401545405
2,1317.5000000003113,-43.06026158483898
2,1317.5100000003113,-43.8597335172374
2,1317.5200000003113,-44.69517641602362
2,1317.5300000003115,-45.55320159396921
2,1317.5400000003115,-46.40773913155034
2,1317.5500000003115,-47.213859312389786
2,1317.5600000003117,-47.90365153314153
2,1317.5700000003117,-48.392039579701034
2,1317.5800000003117,-48.60119068587797
2,1317.5900000003119,-48.49727141114403
2,1317.6000000003119,-48.11031578204136
2,1317.6100000003119,-47.51656028052524
2,1317.620000000312,-46.80173584780212
2,1317.630000000312,-46.03538404113542
2,1317.640000000312,-45.26403049252913
2,1317.6500000003123,-44.51494747274609
2,1317.6600000003123,-43.802339961584124
2,1317.6700000003123,-43.13246337958381
2,1317.6800000003125,-42.50705813210459
2,1317.6900000003125,-41.925445276226185
2,1317.7000000003125,-41.38574259280279
2,1317.7100000003127,-40.88554801503504
2,1317.7200000003127,-40.42231283427029
2,1317.7300000003127,-39.99353786584641
2,1317.7400000003129,-39.5968698957513
2,1317.7500000003129,-39.23014268406934
2,1317.7600000003129,-38.89138772041904
2,1317.770000000313,-38.578829004535685
2,1317.780000000313,-38.29086989251166
2,1317.790000000313,-38.026076479992284
2,1317.8000000003133,-37.783159960843086
2,1317.8100000003133,-37.56095922523105
2,1317.8200000003133,-37.358424297967275
2,1317.8300000003132,-37.17460084228428
2,1317.8400000003135,-37.00861574141368
2,1317.8500000003135,-36.85966365835432
2,1317.8600000003134,-36.72699441592516
2,1317.8700000003137,-36.60990101125598
2,1317.8800000003137,-36.50770807254387
2,1317.8900000003136,-36.41976056422169
2,1317.9000000003139,-36.34541255940143
2,1317.9100000003139,-36.284015910025566
2,1317.9200000003138,-36.23490866607264
2,1317.930000000314,-36.19740312520757
2,1317.940000000314,-36.17077343171012
2,1317.950000000314,-36.154242699761106
2,1317.9600000003143,-36.1469697078682
2,1317.9700000003143,-36.14803531543139
2,1317.9800000003142,-36.15642887914373
2,1317.9900000003145,-36.17103511613117
2,1318.0000000003145,-36.19062206488703
2,1318.0100000003144,-36.213831034083924
2,1318.0200000003147,-36.23916969181339
2,1318.0300000003147,-36.26500970799843
2,1318.0400000003146,-36.28959058408236
2,1318.0500000003149,-36.31103142347679
2,1318.0600000003149,-36.32735233806304
2,1318.0700000003148,-36.33650687192949
2,1318.080000000315,-36.336426165808135
2,1318.090000000315,-36.32507455568558
2,1318.100000000315,-36.30051492141753
2,1318.1100000003153,-36.26098050477763
2,1318.1200000003153,-36.20494835305947
2,1318.1300000003152,-36.13120833040292
2,1318.1400000003155,-36.0389211345092
2,1318.1500000003155,-35.92765921289673
2,1318.1600000003154,-35.797425965195046
2,1318.1700000003157,-35.64865096448052
2,1318.1800000003157,-35.482161713079854
2,1318.1900000003156,-35.29913513159327
2,1318.2000000003159,-35.101034049387366
2,1318.2100000003159,-34.88953508491238
2,1318.2200000003158,-34.66645438946004
2,1318.230000000316,-34.433676922630816
2,1318.240000000316,-34.193093548206335
2,1318.250000000316,-33.94654862430497
2,1318.2600000003163,-33.695799225160144
2,1318.2700000003163,-33.44248586990234
2,1318.2800000003162,-33.18811374029679
2,1318.2900000003165,-32.93404284363103
2,1318.3000000003165,-32.68148536482806
2,1318.3100000003164,-32.43150846672848
2,1318.3200000003167,-32.185040959299826
2,1318.3300000003167,-31.942882499348567
2,1318.3400000003166,-31.70571424127763
2,1318.3500000003169,-31.474110115322908
2,1318.3600000003169,-31.24854813009625
2,1318.3700000003168,-31.0294212846729
2,1318.380000000317,-30.81704782121305
2,1318.390000000317,-30.611680664332795
2,1318.400000000317,-30.413515973701365
2,1318.4100000003173,-30.22270079631143
2,1318.4200000003173,-30.0393398426244
2,1318.4300000003172,-29.863501436342126
2,1318.4400000003175,-29.695222700899237
2,1318.4500000003175,-29.53451405271305
2,1318.4600000003175,-29.381363071443943
2,1318.4700000003177,-29.23573781777895
2,1318.4800000003177,-29.09758966279334
2,1318.4900000003177,-28.966855689095233
2,1318.5000000003176,-28.843460717588073
2,1318.5100000003179,-28.727319009325797
2,1318.5200000003179,-28.618335683642606
2,1318.5300000003178,-28.51640789131912
2,1318.540000000318,-28.42142577516913
2,1318.550000000318,-28.333273245654876
2,1318.560000000318,-28.251828597010075
2,1318.5700000003183,-28.176964983970354
2,1318.5800000003183,-28.108550777607974
2,1318.5900000003182,-28.046449815114865
2,1318.6000000003185,-27.990521557014972
2,1318.6100000003185,-27.940621162581326
2,1318.6200000003184,-27.896599493216883
2,1318.6300000003187,-27.85830305167797
2,1318.6400000003187,-27.825573864026282
2,1318.6500000003186,-27.798249310747657
2,1318.6600000003189,-27.776161911812416
2,1318.6700000003189,-27.759139071090875
2,1318.6800000003188,-27.74700278417305
2,1318.690000000319,-27.7395693142187
2,1318.700000000319,-27.736648840537622
2,1318.710000000319,-27.738045084242028
2,1318.7200000003193,-27.743554916636693
2,1318.7300000003193,-27.752967956016352
2,1318.7400000003192,-27.76606615996474
2,1318.7500000003195,-27.782623420655604
2,1318.7600000003195,-27.802405173005965
2,1318.7700000003194,-27.82516802614833
2,1318.7800000003197,-27.85065943065987
2,1318.7900000003197,-27.87861739628734
2,1318.8000000003196,-27.90877027626804
2,1318.8100000003199,-27.940836637004942
2,1318.8200000003199,-27.974525233271503
2,1318.8300000003198,-28.009535111747326
2,1318.84000000032,-28.045555866440147
2,1318.85000000032,-28.08226807197101
2,1318.86000000032,-28.11934391944929
2,1318.8700000003203,-28.15644808178128
2,1318.8800000003203,-28.193238831325658
2,1318.8900000003202,-28.22936943288342
2,1318.9000000003205,-28.2644898284424
2,1318.9100000003205,-28.29824862646975
2,1318.9200000003204,-28.330295399537487
2,1318.9300000003207,-28.360283285962154
2,1318.9400000003207,-28.38787187928064
2,1318.9500000003206,-28.412730377965186
2,1318.9600000003209,-28.434540953966966
2,1318.9700000003209,-28.453002285000558
2,1318.9800000003208,-28.467833182687194
2,1318.990000000321,-28.478776235998502
2,1319.000000000321,-28.485601379564606
2,1319.010000000321,-28.48810928994308
2,1319.0200000003213,-28.48613450992054
2,1319.0300000003213,-28.479548201107242
2,1319.0400000003212,-28.46826043427359
2,1319.0500000003215,-28.45222193540746
2,1319.0600000003215,-28.43142522337282
2,1319.0700000003214,-28.405905094139943
2,1319.0800000003217,-28.37573842917977
2,1319.0900000003217,-28.341043329847516
2,1319.1000000003216,-28.301977603266888
2,1319.1100000003216,-28.258736647926984
2,1319.1200000003219,-28.211550806839615
2,1319.1300000003218,-28.160682271738068
2,1319.1400000003218,-28.106421633021572
2,1319.150000000322,-28.049084176200957
2,1319.160000000322,-27.989006027185557
2,1319.170000000322,-27.926540244858586
2,1319.1800000003223,-27.862052952418658
2,1319.1900000003222,-27.795919588773845
2,1319.2000000003222,-27.728521348514064
2,1319.2100000003225,-27.66024186586407
2,1319.2200000003224,-27.59146418290822
2,1319.2300000003224,-27.522568030494558
2,1319.2400000003227,-27.45392743602372
2,1319.2500000003226,-27.385908662037302
2,1319.2600000003226,-27.318868470059794
2,1319.2700000003229,-27.253152696023953
2,1319.2800000003228,-27.189095117807494
2,1319.2900000003228,-27.127016591646495
2,1319.300000000323,-27.067224430441414
2,1319.310000000323,-27.010011996645943
2,1319.320000000323,-26.95565848124695
2,1319.3300000003233,-26.90442884086206
2,1319.3400000003232,-26.856573866733967
2,1319.3500000003232,-26.81233035999363
2,1319.3600000003235,-26.77192139004028
2,1319.3700000003234,-26.735556614991616
2,1319.3800000003234,-26.70343264408844
2,1319.3900000003237,-26.67573342563572
2,1319.4000000003236,-26.652630643854685
2,1319.4100000003236,-26.63428411155646
2,1319.4200000003239,-26.62084214569547
2,1319.4300000003238,-26.61244191461213
2,1319.4400000003238,-26.60920974720842
2,1319.450000000324,-26.61126139376875
2,1319.460000000324,-26.618702230476327
2,1319.470000000324,-26.63162739857055
2,1319.4800000003243,-26.650121869937003
2,1319.4900000003242,-26.67426043073323
2,1319.5000000003242,-26.70410757403435
2,1319.5100000003245,-26.739717293134404
2,1319.5200000003244,-26.781132764676737
2,1319.5300000003244,-26.828385912171502
2,1319.5400000003247,-26.881496838226944
2,1319.5500000003246,-26.94047311326086
2,1319.5600000003246,-27.005308907868457
2,1319.5700000003249,-27.075983954655086
2,1319.5800000003248,-27.152462324939503
2,1319.5900000003248,-27.23469100506614
2,1319.600000000325,-27.32259825644671
2,1319.610000000325,-27.41609174497888
2,1319.620000000325,-27.51505642453158
2,1319.6300000003253,-27.619352163912016
2,1319.6400000003252,-27.7288111081225
2,1319.6500000003252,-27.843234770677306
2,1319.6600000003255,-27.96239086306702
2,1319.6700000003254,-28.08600987524024
2,1319.6800000003254,-28.213781438179865
2,1319.6900000003257,-28.34535051622417
2,1319.7000000003256,-28.480313502322588
2,1319.7100000003256,-28.618214315820808
2,1319.7200000003259,-28.758540641344492
2,1319.7300000003258,-28.90072048447244
2,1319.7400000003258,-29.044119268317587
2,1319.750000000326,-29.188037742841924
2,1319.760000000326,-29.331711029100987
2,1319.770000000326,-29.474309163424156
2,1319.780000000326,-29.61493954226446
2,1319.7900000003262,-29.752651678989878
2,1319.8000000003262,-29.886444670475825
2,1319.8100000003262,-30.015277711267867
2,1319.8200000003264,-30.138083888336492
2,1319.8300000003264,-30.25378732203793
2,1319.8400000003264,-30.36132349799694
2,1319.8500000003266,-30.45966236059069
2,1319.8600000003266,-30.547833435344288
2,1319.8700000003266,-30.624951944101806
2,1319.8800000003268,-30.690244612267005
2,1319.8900000003268,-30.74307368928015
2,1319.9000000003268,-30.78295765108793
2,1319.910000000327,-30.809587155290608
2,1319.920000000327,-30.822835084192207
2,1319.930000000327,-30.822759916544058
2,1319.9400000003272,-30.809602173660732
2,1319.9500000003272,-30.783774219532557
2,1319.9600000003272,-30.74584419822925
2,1319.9700000003274,-30.69651528879293
2,1319.9800000003274,-30.636601715292272
2,1319.9900000003274,-30.567003045199883
2,1320.0000000003276,-30.488678247433178
2,1320.0100000003276,-30.40262079922817
2,1320.0200000003276,-30.309835863896524
2,1320.0300000003278,-30.211320256414197
2,1320.0400000003278,-30.10804561099765
2,1320.0500000003278,-30.000944895086782
2,1320.060000000328,-29.89090219247187
2,1320.070000000328,-29.77874551829136
2,1320.080000000328,-29.665242321872135
2,1320.0900000003282,-29.55109728045249
2,1320.1000000003282,-29.436951970673356
2,1320.1100000003282,-29.32338601994382
2,1320.1200000003284,-29.210919374705995
2,1320.1300000003284,-29.10001536629201
2,1320.1400000003284,-28.99108430483286
2,1320.1500000003286,-28.884487381794848
2,1320.1600000003286,-28.78054070548036
2,1320.1700000003286,-28.679519336926525
2,1320.1800000003288,-28.581661225686844
2,1320.1900000003288,-28.487170977172113
2,1320.2000000003288,-28.39622340353265
2,1320.210000000329,-28.308966831093755
2,1320.220000000329,-28.225526149911857
2,1320.230000000329,-28.14600560223262
2,1320.2400000003292,-28.070491314249875
2,1320.2500000003292,-27.999053580826807
2,1320.2600000003292,-27.931748916038597
2,1320.2700000003294,-27.868621885068805
2,1320.2800000003294,-27.809706733001008
2,1320.2900000003294,-27.75502882737872
2,1320.3000000003296,-27.70460593003602
2,1320.3100000003296,-27.65844931365754
2,1320.3200000003296,-27.616564737177633
2,1320.3300000003298,-27.57895329273291
2,1320.3400000003298,-27.545612136568817
2,1320.3500000003298,-27.516535113349754
2,1320.36000000033,-27.491713283965314
2,1320.37000000033,-27.471135363967193
2,1320.38000000033,-27.454788079250005
2,1320.39000000033,-27.442656444506586
2,1320.4000000003302,-27.434723968229587
2,1320.4100000003302,-27.43097278733287
2,1320.4200000003302,-27.4313837331104
2,1320.4300000003304,-27.435936329325
2,1320.4400000003304,-27.44460872174851
2,1320.4500000003304,-27.457377537970174
2,1320.4600000003306,-27.474217674888482
2,1320.4700000003306,-27.495102010214474
2,1320.4800000003306,-27.520001033669953
2,1320.4900000003308,-27.54888239219047
2,1320.5000000003308,-27.581710342257686
2,1320.5100000003308,-27.618445102616636
2,1320.520000000331,-27.65904209774464
2,1320.530000000331,-27.703451083605696
2,1320.540000000331,-27.751615144997828
2,1320.5500000003312,-27.803469553721037
2,1320.5600000003312,-27.858940476338137
2,1320.5700000003312,-27.917943519223506
2,1320.5800000003314,-27.980382100737028
2,1320.5900000003314,-28.04614563842794
2,1320.6000000003314,-28.11510754235849
2,1320.6100000003316,-28.18712300755518
2,1320.6200000003316,-28.262026600957775
2,1320.6300000003316,-28.339629644235494
2,1320.6400000003318,-28.419717399598262
2,1320.6500000003318,-28.50204607467329
2,1320.6600000003318,-28.58633967350857
2,1320.670000000332,-28.672286735714042
2,1320.680000000332,-28.759537022820275
2,1320.690000000332,-28.84769823221471
2,1320.7000000003322,-28.93633284491901
2,1320.7100000003322,-29.024955241657324
2,1320.7200000003322,-29.113029253296325
2,1320.7300000003324,-29.199966346109424
2,1320.7400000003324,-29.28512467416429
2,1320.7500000003324,-29.367809261764222
2,1320.7600000003326,-29.44727360033273
2,1320.7700000003326,-29.52272295315833
