/Pdrop (Plsr=0.1) X,/Pdrop (Plsr=0.1) Y,/Pdrop (Plsr=0.01) X,/Pdrop (Plsr=0.01) Y,/Pdrop (Plsr=0.001) X,/Pdrop (Plsr=0.001) Y
1.307413999999997e-06,0.02000868448573612,1.307413999999997e-06,0.002120186895453812,1.307413999999997e-06,0.0002123166280307118
1.307419999999997e-06,0.0195382265978694,1.307419999999997e-06,0.002063064110680848,1.307419999999997e-06,0.0002064965441411034
1.307425999999997e-06,0.01908041406281722,1.307425999999997e-06,0.002008131716172011,1.307425999999997e-06,0.000201060347360874
1.307431999999997e-06,0.01863515541435126,1.307431999999997e-06,0.00195529270654552,1.307431999999997e-06,0.000195754824205067
1.307437999999997e-06,0.01820232094857038,1.307437999999997e-06,0.001904454361603492,1.307437999999997e-06,0.0001906515105109473
1.307443999999997e-06,0.01778174800368017,1.307443999999997e-06,0.001855528125390159,1.307443999999997e-06,0.0001857413179229503
1.307449999999996e-06,0.01737324585480168,1.307449999999996e-06,0.001808429474625055,1.307449999999996e-06,0.0001810155884703874
1.307455999999996e-06,0.01697660021028852,1.307455999999996e-06,0.00176307777972908,1.307455999999996e-06,0.0001764660773177843
1.307461999999996e-06,0.01659157730715488,1.307461999999996e-06,0.001719396161080106,1.307461999999996e-06,0.0001720849354951905
1.307467999999996e-06,0.01621792761218952,1.307467999999996e-06,0.001677311342667486,1.307467999999996e-06,0.000167864692733862
1.307473999999996e-06,0.01585538914202418,1.307473999999996e-06,0.001636753504903805,1.307473999999996e-06,0.0001637982405362693
1.307479999999996e-06,0.01550369042061748,1.307479999999996e-06,0.001597656138042598,1.307479999999996e-06,0.0001598788155843677
1.307485999999996e-06,0.01516255309561041,1.307485999999996e-06,0.001559955897322776,1.307485999999996e-06,0.0001560999835625063
1.307491999999996e-06,0.01483169423751068,1.307491999999996e-06,0.001523592460767549,1.307491999999996e-06,0.0001524106549127875
1.307497999999996e-06,0.01451082834634677,1.307497999999996e-06,0.001488508390323731,1.307497999999996e-06,0.0001488974073924539
1.307503999999996e-06,0.0141996690907754,1.307503999999996e-06,0.001454648996871999,1.307503999999996e-06,0.0001455067364367884
1.307509999999996e-06,0.01389793080446088,1.307509999999996e-06,0.001421962209522847,1.307509999999996e-06,0.0001422338057920182
1.307515999999996e-06,0.01360532976325574,1.307515999999996e-06,0.001390398449448353,1.307515999999996e-06,0.0001390736051086576
1.307521999999996e-06,0.01332158526599979,1.307521999999996e-06,0.001359910508453781,1.307521999999996e-06,0.0001360213688041
1.307527999999996e-06,0.0130464205399923,1.307527999999996e-06,0.001330453432372601,1.307527999999996e-06,0.0001330725616397813
1.307533999999996e-06,0.01277956349110062,1.307533999999996e-06,0.001301984409348826,1.307533999999996e-06,0.0001302228669819708
1.307539999999996e-06,0.01252074731643187,1.307539999999996e-06,0.001274462662967366,1.307539999999996e-06,0.0001274681756083541
1.307545999999996e-06,0.01226971099642535,1.307545999999996e-06,0.001247849350204587,1.307545999999996e-06,0.0001248045750582684
1.307551999999996e-06,0.01202619968130482,1.307551999999996e-06,0.001222107464096896,1.307551999999996e-06,0.0001222283395081984
1.307557999999996e-06,0.01178996498561256,1.307557999999996e-06,0.001197201741026533,1.307557999999996e-06,0.0001197359201560616
1.307563999999996e-06,0.01156076520302659,1.307563999999996e-06,0.001173098572490416,1.307563999999996e-06,0.000117349906297554
1.307569999999996e-06,0.01133836545245632,1.307569999999996e-06,0.00114976592121343,1.307569999999996e-06,0.0001150140494492619
1.307575999999996e-06,0.01112253776510594,1.307575999999996e-06,0.001127173241446564,1.307575999999996e-06,0.0001127283393946202
1.307581999999995e-06,0.01091306112124465,1.307581999999995e-06,0.0011052914032998,1.307581999999995e-06,0.0001105391273030665
1.307587999999995e-06,0.01070972144419182,1.307587999999995e-06,0.001084092620932382,1.307587999999995e-06,0.0001084181386725004
1.307593999999995e-06,0.01051231155839333,1.307593999999995e-06,0.001063550384450875,1.307593999999995e-06,0.0001063629125480812
1.307599999999995e-06,0.01032063111738769,1.307599999999995e-06,0.001043639395339142,1.307599999999995e-06,0.0001043709077506293
1.307605999999995e-06,0.0101344865068475,1.307605999999995e-06,0.00102433550525924,1.307605999999995e-06,0.0001024397001167231
1.307611999999995e-06,0.0099536907272694,1.307611999999995e-06,0.001005615658070107,1.307611999999995e-06,0.0001005669756400131
1.307617999999995e-06,0.009778063260120758,1.307617999999995e-06,0.000987457834896389,1.307617999999995e-06,9.875052488270788e-05
1.307623999999995e-06,0.009607429920926452,1.307623999999995e-06,0.0009698410021047255,1.307623999999995e-06,9.698823768381375e-05
1.307629999999995e-06,0.009441622702195618,1.307629999999995e-06,0.0009527450620371755,1.307629999999995e-06,9.527809815378747e-05
1.307635999999995e-06,0.009280479608687506,1.307635999999995e-06,0.0009361508063576484,1.307635999999995e-06,9.361817993845235e-05
1.307641999999995e-06,0.009123844487240997,1.307641999999995e-06,0.0009200398718814376,1.307641999999995e-06,9.200664173967163e-05
1.307647999999995e-06,0.008971566852945798,1.307647999999995e-06,0.0009043946987501766,1.307647999999995e-06,9.044172307699521e-05
1.307653999999995e-06,0.008823501713238957,1.307653999999995e-06,0.0008891984908287632,1.307653999999995e-06,8.89217402778487e-05
1.307659999999995e-06,0.008679509391353455,1.307659999999995e-06,0.0008744351782152123,1.307659999999995e-06,8.744508268380402e-05
1.307665999999995e-06,0.008539455350059285,1.307665999999995e-06,0.0008600893817317928,1.307665999999995e-06,8.601020906054815e-05
1.307671999999995e-06,0.008403210016773546,1.307671999999995e-06,0.0008461463793042096,1.307671999999995e-06,8.46156442003019e-05
1.307677999999995e-06,0.008270648610756052,1.307677999999995e-06,0.0008325920741204056,1.307677999999995e-06,8.325997570602838e-05
1.307683999999995e-06,0.008141650973019689,1.307683999999995e-06,0.0008194129644710671,1.307683999999995e-06,8.194185094732296e-05
1.307689999999995e-06,0.008016101399494114,1.307689999999995e-06,0.0008065961151819662,1.307689999999995e-06,8.065997417823682e-05
1.307695999999995e-06,0.007893888477830758,1.307695999999995e-06,0.0007941291305482866,1.307695999999995e-06,7.941310380813213e-05
1.307701999999995e-06,0.007774904928181463,1.307701999999995e-06,0.0007820001286891745,1.307701999999995e-06,7.820004981664232e-05
1.307707999999994e-06,0.007659047448186828,1.307707999999994e-06,0.000770197717243181,1.307707999999994e-06,7.701967130519884e-05
1.307713999999994e-06,0.00754621656237411,1.307713999999994e-06,0.0007587109703325004,1.307713999999994e-06,7.587087417681102e-05
1.307719999999994e-06,0.007436316476066265,1.307719999999994e-06,0.0007475294067236422,1.307719999999994e-06,7.475260893770349e-05
1.307725999999994e-06,0.007329254933898142,1.307725999999994e-06,0.0007366429691202634,1.307725999999994e-06,7.366386861299679e-05
1.307731999999994e-06,0.007224943082965985,1.307731999999994e-06,0.0007260420045245719,1.307731999999994e-06,7.260368677127523e-05
1.307737999999994e-06,0.007123295340609154,1.307737999999994e-06,0.0007157172456077838,1.307737999999994e-06,7.157113565074564e-05
1.307743999999994e-06,0.007024229266822212,1.307743999999994e-06,0.0007056597930362667,1.307743999999994e-06,7.056532438227133e-05
1.307749999999994e-06,0.006927665441242544,1.307749999999994e-06,0.0006957810522625907,1.307749999999994e-06,6.95853973033497e-05
1.307755999999994e-06,0.00683352734461325,1.307755999999994e-06,0.000686236063734127,1.307755999999994e-06,6.863053235829983e-05
1.307761999999994e-06,0.006741741244698072,1.307761999999994e-06,0.0006769330993176598,1.307761999999994e-06,6.769993957969194e-05
1.307767999999994e-06,0.006652236086523432,1.307767999999994e-06,0.0006678651023696403,1.307767999999994e-06,6.679285964664306e-05
1.307773999999994e-06,0.006564943386820837,1.307773999999994e-06,0.0006590247809237028,1.307773999999994e-06,6.590856251587674e-05
1.307779999999994e-06,0.006479797132618091,1.307779999999994e-06,0.0006504051240173548,1.307779999999994e-06,6.504634612111541e-05
1.307785999999994e-06,0.006396733683803775,1.307785999999994e-06,0.0006419993874016887,1.307785999999994e-06,6.42055351378903e-05
1.307791999999994e-06,0.006315691679572852,1.307791999999994e-06,0.0006338010818594708,1.307791999999994e-06,6.338547980905e-05
1.307797999999994e-06,0.006236611948637151,1.307797999999994e-06,0.0006258039620980852,1.307797999999994e-06,6.258555482899398e-05
1.307803999999994e-06,0.006159437423064242,1.307803999999994e-06,0.0006180020161828598,1.307803999999994e-06,6.180515828237701e-05
1.307809999999994e-06,0.006084113055597,1.307809999999994e-06,0.0006103894554874464,1.307809999999994e-06,6.104371063491425e-05
1.307815999999994e-06,0.006010585740386471,1.307815999999994e-06,0.0006029607051319683,1.307815999999994e-06,6.030065377332216e-05
1.307821999999994e-06,0.005938804236960043,1.307821999999994e-06,0.0005957103948847483,1.307821999999994e-06,5.957545009194394e-05
1.307827999999994e-06,0.005868719097327578,1.307827999999994e-06,0.0005886333504990016,1.307827999999994e-06,5.886758162316768e-05
1.307833999999994e-06,0.005800282596098583,1.307833999999994e-06,0.0005817245854673042,1.307833999999994e-06,5.817654920989178e-05
1.307839999999993e-06,0.005733448663515184,1.307839999999993e-06,0.0005749792931664761,1.307839999999993e-06,5.750187171727765e-05
1.307845999999993e-06,0.005668172821240915,1.307845999999993e-06,0.0005683928393766569,1.307845999999993e-06,5.684308528214546e-05
1.307851999999993e-06,0.00560441212083678,1.307851999999993e-06,0.00056196075515208,1.307851999999993e-06,5.619974259774331e-05
1.307857999999993e-06,0.005542125084799635,1.307857999999993e-06,0.0005556787300265689,1.307857999999993e-06,5.557141223217502e-05
1.307863999999993e-06,0.005481271650055295,1.307863999999993e-06,0.0005495426055380604,1.307863999999993e-06,5.495767797890049e-05
1.307869999999993e-06,0.005421813113802037,1.307869999999993e-06,0.0005435483690513039,1.307869999999993e-06,5.435813823720849e-05
1.307875999999993e-06,0.005363712081625745,1.307875999999993e-06,0.0005376921478688342,1.307875999999993e-06,5.37724054216591e-05
1.307881999999993e-06,0.005306932417765156,1.307881999999993e-06,0.0005319702036113454,1.307881999999993e-06,5.32001053985952e-05
1.307887999999993e-06,0.005251439197455019,1.307887999999993e-06,0.0005263789268567294,1.307887999999993e-06,5.264087694864017e-05
1.307893999999993e-06,0.00519719866124794,1.307893999999993e-06,0.0005209148320215882,1.307893999999993e-06,5.209437125355055e-05
1.307899999999993e-06,0.005144178171245234,1.307899999999993e-06,0.0005155745524767848,1.307899999999993e-06,5.156025140657296e-05
1.307905999999993e-06,0.005092346169133223,1.307905999999993e-06,0.0005103548358816457,1.307905999999993e-06,5.1038191944757e-05
1.307911999999993e-06,0.005041672135963713,1.307911999999993e-06,0.0005052525397290736,1.307911999999993e-06,5.052787840244334e-05
1.307917999999993e-06,0.004992126553606817,1.307917999999993e-06,0.0005002646270885687,1.307917999999993e-06,5.002900688461935e-05
1.307923999999993e-06,0.00494368086777964,1.307923999999993e-06,0.0004953881625386685,1.307923999999993e-06,4.954128365928705e-05
1.307929999999993e-06,0.004896307452617297,1.307929999999993e-06,0.0004906203082800429,1.307929999999993e-06,4.906442476796195e-05
1.307935999999993e-06,0.004849979576685804,1.307935999999993e-06,0.0004859583204182885,1.307935999999993e-06,4.859815565320113e-05
1.307941999999993e-06,0.004804671370402435,1.307941999999993e-06,0.000481399545410903,1.307941999999993e-06,4.81422108026044e-05
1.307947999999993e-06,0.004760357794780785,1.307947999999993e-06,0.0004769414166678597,1.307947999999993e-06,4.769633340822608e-05
1.307953999999993e-06,0.004717014611461068,1.307953999999993e-06,0.0004725814513010819,1.307953999999993e-06,4.726027504092318e-05
1.307959999999993e-06,0.004674618353953936,1.307959999999993e-06,0.0004683172470125402,1.307959999999993e-06,4.683379533860915e-05
1.307965999999993e-06,0.004633146300051473,1.307965999999993e-06,0.0004641464791169964,1.307965999999993e-06,4.64166617080113e-05
1.307971999999992e-06,0.004592576445369694,1.307971999999992e-06,0.0004600668976921151,1.307971999999992e-06,4.600864903920217e-05
1.307977999999992e-06,0.004552887477938181,1.307977999999992e-06,0.0004560763248488665,1.307977999999992e-06,4.560953943219334e-05
1.307983999999992e-06,0.004514058753837983,1.307983999999992e-06,0.0004521726521187424,1.307983999999992e-06,4.521912193524179e-05
1.307989999999992e-06,0.004476070273795236,1.307989999999992e-06,0.0004483538379502644,1.307989999999992e-06,4.483719229411409e-05
1.307995999999992e-06,0.00443890266072783,1.307995999999992e-06,0.0004446179053098438,1.307995999999992e-06,4.446355271181307e-05
1.308001999999992e-06,0.004402537138181423,1.308001999999992e-06,0.0004409629393851064,1.308001999999992e-06,4.409801161857443e-05
1.308007999999992e-06,0.004366955509626032,1.308007999999992e-06,0.0004373870853806392,1.308007999999992e-06,4.374038345112952e-05
1.308013999999992e-06,0.004332140138572515,1.308013999999992e-06,0.0004338885464072335,1.308013999999992e-06,4.339048844133807e-05
1.308019999999992e-06,0.004298073929478876,1.308019999999992e-06,0.000430465581457008,1.308019999999992e-06,4.304815241342865e-05
1.308025999999992e-06,0.004264740309403969,1.308025999999992e-06,0.0004271165034616325,1.308025999999992e-06,4.271320658956765e-05
1.308031999999992e-06,0.004232123210384017,1.308031999999992e-06,0.0004238396774296183,1.308031999999992e-06,4.238548740335127e-05
1.308037999999992e-06,0.004200207052508283,1.308037999999992e-06,0.0004206335186599427,1.308037999999992e-06,4.206483632094684e-05
1.308043999999992e-06,0.004168976727640227,1.308043999999992e-06,0.0004174964910272537,1.308043999999992e-06,4.175109966940629e-05
1.308049999999992e-06,0.004138417583785367,1.308049999999992e-06,0.000414427105336453,1.308049999999992e-06,4.144412847193142e-05
1.308055999999992e-06,0.004108515410059407,1.308055999999992e-06,0.0004114239177430428,1.308055999999992e-06,4.11437782897276e-05
1.308061999999992e-06,0.004079256422239381,1.308061999999992e-06,0.0004084855282366974,1.308061999999992e-06,4.084990907019151e-05
1.308067999999992e-06,0.004050627248873331,1.308067999999992e-06,0.0004056105791853634,1.308067999999992e-06,4.056238500116311e-05
1.308073999999992e-06,0.00402261491792223,1.308073999999992e-06,0.0004027977539365843,1.308073999999992e-06,4.028107437090942e-05
1.308079999999992e-06,0.00399520684391597,1.308079999999992e-06,0.0004000457754742399,1.308079999999992e-06,4.000584943365956e-05
1.308085999999992e-06,0.003968390815596566,1.308085999999992e-06,0.000397353405128158,1.308085999999992e-06,3.973658628043556e-05
1.308091999999992e-06,0.00394215498403652,1.308091999999992e-06,0.0003947194413337857,1.308091999999992e-06,3.947316471489729e-05
1.308097999999991e-06,0.003916487851206618,1.308097999999991e-06,0.0003921427184410736,1.308097999999991e-06,3.921546813411627e-05
1.308103999999991e-06,0.003891378258975087,1.308103999999991e-06,0.0003896221055686138,1.308103999999991e-06,3.896338341388192e-05
1.308109999999991e-06,0.003866815378528019,1.308109999999991e-06,0.0003871565055030552,1.308109999999991e-06,3.871680079854205e-05
1.308115999999991e-06,0.003842788700179641,1.308115999999991e-06,0.000384744853640299,1.308115999999991e-06,3.847561379502749e-05
1.308121999999991e-06,0.003819288023572414,1.308121999999991e-06,0.0003823861169678011,1.308121999999991e-06,3.823971907099337e-05
1.308127999999991e-06,0.003796303448243395,1.308127999999991e-06,0.0003800792930856176,1.308127999999991e-06,3.800901635683977e-05
1.308133999999991e-06,0.00377382536453998,1.308133999999991e-06,0.000377823409265171,1.308133999999991e-06,3.778340835150971e-05
1.308139999999991e-06,0.003751844444876929,1.308139999999991e-06,0.0003756175215433777,1.308139999999991e-06,3.756280063182766e-05
1.308145999999991e-06,0.00373035163531897,1.308145999999991e-06,0.0003734607138517262,1.308145999999991e-06,3.734710156533787e-05
1.308151999999991e-06,0.003709338147475854,1.308151999999991e-06,0.000371352097177931,1.308151999999991e-06,3.713622222640402e-05
1.308157999999991e-06,0.003688795450694385,1.308157999999991e-06,0.0003692908087593679,1.308157999999991e-06,3.693007631549104e-05
1.308163999999991e-06,0.003668715264543217,1.308163999999991e-06,0.0003672760113068146,1.308163999999991e-06,3.672858008148098e-05
1.308169999999991e-06,0.003649089551574547,1.308169999999991e-06,0.0003653068922575736,1.308169999999991e-06,3.653165224693058e-05
1.308175999999991e-06,0.003629910510349919,1.308175999999991e-06,0.0003633826630563494,1.308175999999991e-06,3.633921393610714e-05
1.308181999999991e-06,0.003611170568724056,1.308181999999991e-06,0.0003615025584631547,1.308181999999991e-06,3.615118860573062e-05
1.308187999999991e-06,0.003592862377377374,1.308187999999991e-06,0.0003596658358871591,1.308187999999991e-06,3.596750197831265e-05
1.308193999999991e-06,0.003574978803581927,1.308193999999991e-06,0.0003578717747450183,1.308193999999991e-06,3.578808197794579e-05
1.308199999999991e-06,0.003557512925199606,1.308199999999991e-06,0.0003561196758436038,1.308199999999991e-06,3.561285866853605e-05
1.308205999999991e-06,0.003540458024897964,1.308205999999991e-06,0.0003544088607851936,1.308205999999991e-06,3.544176419428297e-05
1.308211999999991e-06,0.003523807584578151,1.308211999999991e-06,0.000352738671395157,1.308211999999991e-06,3.5274732722412e-05
1.308217999999991e-06,0.003507555280006966,1.308217999999991e-06,0.0003511084691704881,1.308217999999991e-06,3.511170038799324e-05
1.308223999999991e-06,0.003491694975647144,1.308223999999991e-06,0.0003495176347492508,1.308223999999991e-06,3.495260524085343e-05
1.30822999999999e-06,0.003476220719672911,1.30822999999999e-06,0.0003479655673992463,1.30822999999999e-06,3.479738719441212e-05
1.30823599999999e-06,0.00346112673917092,1.30823599999999e-06,0.0003464516845258525,1.30823599999999e-06,3.464598797643645e-05
1.30824199999999e-06,0.0034464074355181,1.30824199999999e-06,0.0003449754211983473,1.30824199999999e-06,3.449835108164606e-05
1.30824799999999e-06,0.003432057379924898,1.30824799999999e-06,0.0003435362296932458,1.30824799999999e-06,3.43544217260209e-05
1.30825399999999e-06,0.003418071309147171,1.30825399999999e-06,0.0003421335790551813,1.30825399999999e-06,3.421414680286478e-05
1.30825999999999e-06,0.003404444121349579,1.30825999999999e-06,0.0003407669546737428,1.30825999999999e-06,3.407747484046579e-05
1.30826599999999e-06,0.003391170872130953,1.30826599999999e-06,0.000339435857876272,1.30826599999999e-06,3.394435596135412e-05
1.30827199999999e-06,0.003378246770684168,1.30827199999999e-06,0.0003381398055357326,1.30827199999999e-06,3.38147418430682e-05
1.30827799999999e-06,0.003365667176110634,1.30827799999999e-06,0.0003368783296934074,1.30827799999999e-06,3.368858568040475e-05
1.30828399999999e-06,0.003353427593863037,1.30828399999999e-06,0.0003356509771956468,1.30828399999999e-06,3.356584214907477e-05
1.30828999999999e-06,0.003341523672325119,1.30828999999999e-06,0.0003344573093443118,1.30828999999999e-06,3.344646737073062e-05
1.30829599999999e-06,0.003329951199518558,1.30829599999999e-06,0.0003332969015605667,1.30829599999999e-06,3.333041887932814e-05
1.30830199999999e-06,0.003318706099933179,1.30830199999999e-06,0.0003321693430611291,1.30830199999999e-06,3.321765558873607e-05
1.30830799999999e-06,0.003307784431478715,1.30830799999999e-06,0.0003310742365472852,1.30830799999999e-06,3.31081377616226e-05
1.30831399999999e-06,0.003297182382551398,1.30831399999999e-06,0.0003300111979055105,1.30831399999999e-06,3.300182697950315e-05
1.30831999999999e-06,0.003286896269214318,1.30831999999999e-06,0.0003289798559200483,1.30831999999999e-06,3.289868611398484e-05
1.30832599999999e-06,0.003276922532484364,1.30832599999999e-06,0.0003279798519959852,1.30832599999999e-06,3.279867929906127e-05
1.30833199999999e-06,0.003267257735727565,1.30833199999999e-06,0.0003270108398939946,1.30833199999999e-06,3.27017719045749e-05
1.30833799999999e-06,0.003257898562155467,1.30833799999999e-06,0.0003260724854751087,1.30833799999999e-06,3.260793051068263e-05
1.30834399999999e-06,0.003248841812419954,1.30834399999999e-06,0.0003251644664555617,1.30834399999999e-06,3.251712288332952e-05
1.30834999999999e-06,0.003240084402305966,1.30834999999999e-06,0.0003242864721720059,1.30834999999999e-06,3.242931795076006e-05
1.30835599999999e-06,0.003231623360517381,1.30835599999999e-06,0.0003234382033557916,1.30835599999999e-06,3.234448578093646e-05
1.308361999999989e-06,0.003223455826551638,1.308361999999989e-06,0.0003226193719168294,1.308361999999989e-06,3.226259755991565e-05
1.308367999999989e-06,0.003215579048667297,1.308367999999989e-06,0.0003218297007364551,1.308367999999989e-06,3.218362557112723e-05
1.308373999999989e-06,0.003207990381931649,1.308373999999989e-06,0.0003210689234690129,1.308373999999989e-06,3.21075431755234e-05
1.308379999999989e-06,0.003200687286356866,1.308379999999989e-06,0.0003203367843520247,1.308379999999989e-06,3.203432479258826e-05
1.308385999999989e-06,0.003193667325114533,1.308385999999989e-06,0.0003196330380247049,1.308385999999989e-06,3.196394588218182e-05
1.308391999999989e-06,0.003186928162830493,1.308391999999989e-06,0.0003189574493544182,1.308391999999989e-06,3.189638292717891e-05
1.308397999999989e-06,0.003180467563956926,1.308397999999989e-06,0.0003183097932712686,1.308397999999989e-06,3.183161341692153e-05
1.308403999999989e-06,0.003174283391218946,1.308403999999989e-06,0.0003176898546101199,1.308403999999989e-06,3.176961583141467e-05
1.308409999999989e-06,0.003168373604135695,1.308409999999989e-06,0.0003170974279602458,1.308409999999989e-06,3.171036962628548e-05
1.308415999999989e-06,0.003162736257612976,1.308415999999989e-06,0.0003165323175223671,1.308415999999989e-06,3.165385521848163e-05
1.308421999999989e-06,0.00315736950060534,1.308421999999989e-06,0.0003159943369725991,1.308421999999989e-06,3.160005397266063e-05
1.308427999999989e-06,0.00315227157484759,1.308427999999989e-06,0.0003154833093336976,1.308427999999989e-06,3.154894818830985e-05
1.308433999999989e-06,0.00314744081365353,1.308433999999989e-06,0.0003149990668529144,1.308433999999989e-06,3.150052108752721e-05
1.308439999999989e-06,0.003142875640778944,1.308439999999989e-06,0.00031454145088662,1.308439999999989e-06,3.145475680347948e-05
1.308445999999989e-06,0.003138574569351968,1.308445999999989e-06,0.0003141103117915138,1.308445999999989e-06,3.141164036951904e-05
1.308451999999989e-06,0.003134536200863467,1.308451999999989e-06,0.0003137055088223355,1.308451999999989e-06,3.13711577089515e-05
1.308457999999989e-06,0.003130759224221975,1.308457999999989e-06,0.0003133269100356548,1.308457999999989e-06,3.1333295625411e-05
1.308463999999989e-06,0.003127242414868664,1.308463999999989e-06,0.0003129743922002316,1.308463999999989e-06,3.129804179389311e-05
1.308469999999989e-06,0.003123984633952193,1.308469999999989e-06,0.0003126478407130921,1.308469999999989e-06,3.126538475235947e-05
1.308475999999989e-06,0.003120984827563517,1.308475999999989e-06,0.0003123471495219841,1.308475999999989e-06,3.123531389398037e-05
1.308481999999989e-06,0.00311824202602806,1.308481999999989e-06,0.0003120722210534639,1.308481999999989e-06,3.120781945994128e-05
1.308487999999988e-06,0.003115755343256266,1.308487999999988e-06,0.0003118229661469895,1.308487999999988e-06,3.118289253284946e-05
1.308493999999988e-06,0.003113523976149738,1.308493999999988e-06,0.0003115993039947231,1.308493999999988e-06,3.116052503071225e-05
1.308499999999988e-06,0.003111547204064971,1.308499999999988e-06,0.0003114011620870112,1.308499999999988e-06,3.11407097014834e-05
1.308505999999988e-06,0.003109824388331322,1.308505999999988e-06,0.0003112284761635894,1.308505999999988e-06,3.112344011818144e-05
1.308511999999988e-06,0.003108354971824479,1.308511999999988e-06,0.0003110811901702144,1.308511999999988e-06,3.110871067455177e-05
1.308517999999988e-06,0.003107138478594449,1.308517999999988e-06,0.0003109592562209993,1.308517999999988e-06,3.109651658129868e-05
1.308523999999988e-06,0.003106113831299804,1.308523999999988e-06,0.0003108626345660919,1.308523999999988e-06,3.108685386285223e-05
1.308529999999988e-06,0.003105402179553138,1.308529999999988e-06,0.0003107912935649104,1.308529999999988e-06,3.107971935469076e-05
1.308535999999988e-06,0.003104942463201116,1.308535999999988e-06,0.0003107452096647247,1.308535999999988e-06,3.107511070119839e-05
1.308541999999988e-06,0.00310473454802936,1.308541999999988e-06,0.0003107243673846857,1.308541999999988e-06,3.107302635406745e-05
1.308547999999988e-06,0.003104778360206982,1.308547999999988e-06,0.0003107287593052103,1.308547999999988e-06,3.107346557123644e-05
1.308553999999988e-06,0.003105073906028164,1.308553999999988e-06,0.0003107583860627377,1.308553999999988e-06,3.107642841636584e-05
1.308559999999988e-06,0.003105621271838243,1.308559999999988e-06,0.0003108132563498503,1.308559999999988e-06,3.10819157588498e-05
1.308565999999988e-06,0.003106420624087621,1.308565999999988e-06,0.000310893386920748,1.308565999999988e-06,3.108992927436418e-05
1.308571999999988e-06,0.003107472209438643,1.308571999999988e-06,0.000310998802602105,1.308571999999988e-06,3.11004714459523e-05
1.308577999999988e-06,0.003108776354925268,1.308577999999988e-06,0.0003111295363092812,1.308577999999988e-06,3.111354556564684e-05
1.308583999999988e-06,0.00311033346816609,1.308583999999988e-06,0.0003112856290679484,1.308583999999988e-06,3.112915573663312e-05
1.308589999999988e-06,0.003112144037630821,1.308589999999988e-06,0.0003114671300411474,1.308589999999988e-06,3.114730687595584e-05
1.308595999999988e-06,0.003114208632960073,1.308595999999988e-06,0.0003116740965617513,1.308595999999988e-06,3.116800471776653e-05
1.308601999999988e-06,0.003116527905339875,1.308601999999988e-06,0.0003119065941704888,1.308601999999988e-06,3.119125581712712e-05
1.308607999999988e-06,0.003119102587929582,1.308607999999988e-06,0.000312164696659389,1.308607999999988e-06,3.121706755435613e-05
1.308613999999988e-06,0.003121933496346329,1.308613999999988e-06,0.0003124484861209676,1.308613999999988e-06,3.124544813994889e-05
1.308619999999987e-06,0.003125021529202684,1.308619999999987e-06,0.0003127580530028201,1.308619999999987e-06,3.127640662003875e-05
1.308625999999987e-06,0.003128367668702983,1.308625999999987e-06,0.0003130934961681712,1.308625999999987e-06,3.130995288245437e-05
1.308631999999987e-06,0.00313197298129389,1.308631999999987e-06,0.0003134549229619414,1.308631999999987e-06,3.134609766332851e-05
1.308637999999987e-06,0.003135838618374171,1.308637999999987e-06,0.0003138424492828265,1.308637999999987e-06,3.138485255430873e-05
1.308643999999987e-06,0.003139965817062119,1.308643999999987e-06,0.0003142561996612394,1.308643999999987e-06,3.142623001035428e-05
1.308649999999987e-06,0.003144355901021646,1.308649999999987e-06,0.0003146963073432206,1.308649999999987e-06,3.147024335813023e-05
1.308655999999987e-06,0.003149010281348454,1.308655999999987e-06,0.0003151629143804573,1.308655999999987e-06,3.151690680501268e-05
1.308661999999987e-06,0.003153930457518243,1.308661999999987e-06,0.0003156561717266121,1.308661999999987e-06,3.156623544872511e-05
1.308667999999987e-06,0.003159118018395572,1.308667999999987e-06,0.0003161762393398307,1.308667999999987e-06,3.16182452875929e-05
1.308673999999987e-06,0.003164574643306767,1.308673999999987e-06,0.0003167232862917634,1.308673999999987e-06,3.167295323144977e-05
1.308679999999987e-06,0.003170302103177272,1.308679999999987e-06,0.0003172974908831557,1.308679999999987e-06,3.173037711320078e-05
1.308685999999987e-06,0.00317630226173329,1.308685999999987e-06,0.0003178990407659839,1.308685999999987e-06,3.179053570104094e-05
1.308691999999987e-06,0.003182577076773677,1.308691999999987e-06,0.0003185281330727523,1.308691999999987e-06,3.18534487113895e-05
1.308697999999987e-06,0.003189128601505969,1.308697999999987e-06,0.0003191849745523299,1.308697999999987e-06,3.191913682247902e-05
1.308703999999987e-06,0.003195958985956854,1.308703999999987e-06,0.0003198697817133765,1.308703999999987e-06,3.198762168870357e-05
1.308709999999987e-06,0.003203070478450296,1.308709999999987e-06,0.0003205827809746755,1.308709999999987e-06,3.205892595565784e-05
1.308715999999987e-06,0.003210465427163377,1.308715999999987e-06,0.0003213242088233945,1.308715999999987e-06,3.21330732759694e-05
1.308721999999987e-06,0.003218146281752269,1.308721999999987e-06,0.0003220943119805152,1.308721999999987e-06,3.221008832584851e-05
1.308727999999987e-06,0.003226187901832991,1.308727999999987e-06,0.0003228933475746661,1.308727999999987e-06,3.228999682247817e-05
1.308733999999987e-06,0.003234449171453318,1.308733999999987e-06,0.0003237215833235652,1.308733999999987e-06,3.237282554216593e-05
