g0_dB (T=35) X,g0_dB (T=35) Y,g0_dB (T=55) X,g0_dB (T=55) Y,g0_dB (T=70) X,g0_dB (T=70) Y,g0_dB (T=80) X,g0_dB (T=80) Y
1.281169999999688e-06,11.62567928844083,1.281169999999688e-06,9.507245039777221,1.281169999999688e-06,7.512900177538788,1.281169999999688e-06,6.001891621730488
1.281174999999688e-06,11.62604881793362,1.281174999999688e-06,9.507728567311995,1.281174999999688e-06,7.513435290067138,1.281174999999688e-06,6.002436048753341
1.281179999999688e-06,11.62641818773232,1.281179999999688e-06,9.508212007175361,1.281179999999688e-06,7.513970361746713,1.281179999999688e-06,6.002980457654392
1.281184999999688e-06,11.62678739779349,1.281184999999688e-06,9.508695359332043,1.281184999999688e-06,7.51450539255429,1.281184999999688e-06,6.003524848418266
1.281189999999687e-06,11.62715644807372,1.281189999999687e-06,9.509178623746761,1.281189999999687e-06,7.515040382466637,1.281189999999687e-06,6.004069221029585
1.281194999999687e-06,11.62752533852963,1.281194999999687e-06,9.50966180038426,1.281194999999687e-06,7.515575331460544,1.281194999999687e-06,6.004613575472994
1.281199999999687e-06,11.62789406911778,1.281199999999687e-06,9.510144889209208,1.281199999999687e-06,7.51611023951272,1.281199999999687e-06,6.005157911733054
1.281204999999687e-06,11.62826263979482,1.281204999999687e-06,9.510627890186345,1.281204999999687e-06,7.516645106599942,1.281204999999687e-06,6.005702229794402
1.281209999999687e-06,11.62863105051736,1.281209999999687e-06,9.511110803280378,1.281209999999687e-06,7.517179932698959,1.281209999999687e-06,6.006246529641639
1.281214999999687e-06,11.62899930124205,1.281214999999687e-06,9.511593628456014,1.281214999999687e-06,7.517714717786514,1.281214999999687e-06,6.006790811259366
1.281219999999687e-06,11.62936739192555,1.281219999999687e-06,9.512076365677981,1.281219999999687e-06,7.518249461839364,1.281219999999687e-06,6.0073350746322
1.281224999999687e-06,11.62973532252448,1.281224999999687e-06,9.512559014910931,1.281224999999687e-06,7.518784164834194,1.281224999999687e-06,6.007879319744685
1.281229999999687e-06,11.63010309299553,1.281229999999687e-06,9.513041576119587,1.281229999999687e-06,7.519318826747751,1.281229999999687e-06,6.008423546581425
1.281234999999687e-06,11.63047070329536,1.281234999999687e-06,9.513524049268639,1.281234999999687e-06,7.519853447556759,1.281234999999687e-06,6.008967755127006
1.281239999999687e-06,11.63083815338068,1.281239999999687e-06,9.514006434322786,1.281239999999687e-06,7.520388027237928,1.281239999999687e-06,6.009511945366002
1.281244999999687e-06,11.63120544320819,1.281244999999687e-06,9.514488731246733,1.281244999999687e-06,7.520922565767991,1.281244999999687e-06,6.010056117283007
1.281249999999687e-06,11.63157257273457,1.281249999999687e-06,9.514970940005117,1.281249999999687e-06,7.521457063123604,1.281249999999687e-06,6.010600270862538
1.281254999999687e-06,11.63193954191656,1.281254999999687e-06,9.515453060562644,1.281254999999687e-06,7.521991519281491,1.281254999999687e-06,6.011144406089185
1.281259999999686e-06,11.63230635071087,1.281259999999686e-06,9.515935092883996,1.281259999999686e-06,7.522525934218338,1.281259999999686e-06,6.0116885229475
1.281264999999686e-06,11.63267299907426,1.281264999999686e-06,9.516417036933847,1.281264999999686e-06,7.523060307910836,1.281264999999686e-06,6.012232621422038
1.281269999999686e-06,11.63303948696346,1.281269999999686e-06,9.516898892676867,1.281269999999686e-06,7.523594640335664,1.281269999999686e-06,6.012776701497346
1.281274999999686e-06,11.63340581433526,1.281274999999686e-06,9.517380660077745,1.281274999999686e-06,7.52412893146952,1.281274999999686e-06,6.013320763157994
1.281279999999686e-06,11.63377198114639,1.281279999999686e-06,9.517862339101111,1.281279999999686e-06,7.524663181289029,1.281279999999686e-06,6.013864806388463
1.281284999999686e-06,11.63413798735364,1.281284999999686e-06,9.518343929711643,1.281284999999686e-06,7.525197389770877,1.281284999999686e-06,6.014408831173319
1.281289999999686e-06,11.63450383291381,1.281289999999686e-06,9.518825431874001,1.281289999999686e-06,7.525731556891722,1.281289999999686e-06,6.014952837497086
1.281294999999686e-06,11.6348695177837,1.281294999999686e-06,9.519306845552844,1.281294999999686e-06,7.526265682628217,1.281294999999686e-06,6.015496825344291
1.281299999999686e-06,11.63523504192013,1.281299999999686e-06,9.519788170712847,1.281299999999686e-06,7.526799766957035,1.281299999999686e-06,6.016040794699475
1.281304999999686e-06,11.63560040527989,1.281304999999686e-06,9.520269407318619,1.281304999999686e-06,7.527333809854769,1.281304999999686e-06,6.016584745547103
1.281309999999686e-06,11.63596560781983,1.281309999999686e-06,9.520750555334823,1.281309999999686e-06,7.527867811298078,1.281309999999686e-06,6.017128677871714
1.281314999999686e-06,11.63633064949679,1.281314999999686e-06,9.521231614726108,1.281314999999686e-06,7.528401771263593,1.281314999999686e-06,6.017672591657806
1.281319999999686e-06,11.63669553026762,1.281319999999686e-06,9.521712585457118,1.281319999999686e-06,7.528935689727941,1.281319999999686e-06,6.018216486889885
1.281324999999686e-06,11.6370602500892,1.281324999999686e-06,9.522193467492507,1.281324999999686e-06,7.529469566667766,1.281324999999686e-06,6.018760363552468
1.281329999999685e-06,11.63742480891838,1.281329999999685e-06,9.522674260796871,1.281329999999685e-06,7.530003402059631,1.281329999999685e-06,6.01930422163
1.281334999999685e-06,11.63778920671204,1.281334999999685e-06,9.523154965334861,1.281334999999685e-06,7.530537195880171,1.281334999999685e-06,6.019848061106989
1.281339999999685e-06,11.63815344342709,1.281339999999685e-06,9.523635581071106,1.281339999999685e-06,7.531070948105989,1.281339999999685e-06,6.020391881967918
1.281344999999685e-06,11.63851751902043,1.281344999999685e-06,9.524116107970237,1.281344999999685e-06,7.53160465871368,1.281344999999685e-06,6.020935684197262
1.281349999999685e-06,11.63888143344899,1.281349999999685e-06,9.524596545996893,1.281349999999685e-06,7.532138327679863,1.281349999999685e-06,6.02147946777952
1.281354999999685e-06,11.63924518666966,1.281354999999685e-06,9.525076895115653,1.281354999999685e-06,7.532671954981075,1.281354999999685e-06,6.022023232699107
1.281359999999685e-06,11.6396087786394,1.281359999999685e-06,9.525557155291157,1.281359999999685e-06,7.53320554059392,1.281359999999685e-06,6.022566978940512
1.281364999999685e-06,11.63997220931514,1.281364999999685e-06,9.526037326488018,1.281364999999685e-06,7.533739084494975,1.281364999999685e-06,6.023110706488194
1.281369999999685e-06,11.64033547865386,1.281369999999685e-06,9.526517408670845,1.281369999999685e-06,7.534272586660808,1.281369999999685e-06,6.023654415326605
1.281374999999685e-06,11.64069858661252,1.281374999999685e-06,9.52699740180427,1.281374999999685e-06,7.534806047068009,1.281374999999685e-06,6.024198105440218
1.281379999999685e-06,11.64106153314809,1.281379999999685e-06,9.527477305852853,1.281379999999685e-06,7.535339465693087,1.281379999999685e-06,6.024741776813428
1.281384999999685e-06,11.64142431821755,1.281384999999685e-06,9.52795712078122,1.281384999999685e-06,7.53587284251262,1.281384999999685e-06,6.025285429430697
1.281389999999685e-06,11.64178694177792,1.281389999999685e-06,9.528436846553969,1.281389999999685e-06,7.536406177503155,1.281389999999685e-06,6.025829063276462
1.281394999999684e-06,11.6421494037862,1.281394999999684e-06,9.528916483135696,1.281394999999684e-06,7.536939470641233,1.281394999999684e-06,6.02637267833515
1.281399999999684e-06,11.64251170419942,1.281399999999684e-06,9.529396030491014,1.281399999999684e-06,7.537472721903418,1.281399999999684e-06,6.026916274591212
1.281404999999684e-06,11.64287384297459,1.281404999999684e-06,9.529875488584473,1.281404999999684e-06,7.538005931266189,1.281404999999684e-06,6.027459852029018
1.281409999999684e-06,11.64323582006877,1.281409999999684e-06,9.530354857380681,1.281409999999684e-06,7.538539098706098,1.281409999999684e-06,6.028003410633009
1.281414999999684e-06,11.643597635439,1.281414999999684e-06,9.53083413684422,1.281414999999684e-06,7.539072224199662,1.281414999999684e-06,6.028546950387596
1.281419999999684e-06,11.64395928904235,1.281419999999684e-06,9.531313326939671,1.281419999999684e-06,7.539605307723399,1.281419999999684e-06,6.029090471277182
1.281424999999684e-06,11.64432078083591,1.281424999999684e-06,9.531792427631638,1.281424999999684e-06,7.54013834925384,1.281424999999684e-06,6.029633973286198
1.281429999999684e-06,11.64468211077674,1.281429999999684e-06,9.532271438884649,1.281429999999684e-06,7.54067134876744,1.281429999999684e-06,6.030177456398986
1.281434999999684e-06,11.64504327882193,1.281434999999684e-06,9.532750360663302,1.281434999999684e-06,7.541204306240719,1.281434999999684e-06,6.030720920599966
1.281439999999684e-06,11.64540428492861,1.281439999999684e-06,9.533229192932163,1.281439999999684e-06,7.541737221650173,1.281439999999684e-06,6.031264365873524
1.281444999999684e-06,11.64576512905388,1.281444999999684e-06,9.5337079356558,1.281444999999684e-06,7.542270094972286,1.281444999999684e-06,6.03180779220404
1.281449999999684e-06,11.6461258111549,1.281449999999684e-06,9.534186588798798,1.281449999999684e-06,7.542802926183566,1.281449999999684e-06,6.03235119957592
1.281454999999684e-06,11.64648633118876,1.281454999999684e-06,9.534665152325676,1.281454999999684e-06,7.543335715260437,1.281454999999684e-06,6.032894587973486
1.281459999999684e-06,11.64684668911264,1.281459999999684e-06,9.535143626201011,1.281459999999684e-06,7.543868462179394,1.281459999999684e-06,6.033437957381132
1.281464999999683e-06,11.64720688488369,1.281464999999683e-06,9.535622010389361,1.281464999999683e-06,7.544401166916903,1.281464999999683e-06,6.033981307783218
1.281469999999683e-06,11.64756691845908,1.281469999999683e-06,9.536100304855275,1.281469999999683e-06,7.544933829449421,1.281469999999683e-06,6.034524639164104
1.281474999999683e-06,11.64792678979601,1.281474999999683e-06,9.536578509563324,1.281474999999683e-06,7.545466449753429,1.281474999999683e-06,6.035067951508172
1.281479999999683e-06,11.64828649885165,1.281479999999683e-06,9.537056624478012,1.281479999999683e-06,7.545999027805321,1.281479999999683e-06,6.035611244799718
1.281484999999683e-06,11.6486460455832,1.281484999999683e-06,9.537534649563906,1.281484999999683e-06,7.546531563581568,1.281484999999683e-06,6.036154519023115
1.281489999999683e-06,11.6490054299479,1.281489999999683e-06,9.538012584785545,1.281489999999683e-06,7.547064057058606,1.281489999999683e-06,6.036697774162697
1.281494999999683e-06,11.64936465190295,1.281494999999683e-06,9.538490430107466,1.281494999999683e-06,7.547596508212867,1.281494999999683e-06,6.037241010202806
1.281499999999683e-06,11.64972371140561,1.281499999999683e-06,9.538968185494202,1.281499999999683e-06,7.548128917020774,1.281499999999683e-06,6.037784227127768
1.281504999999683e-06,11.65008260841312,1.281504999999683e-06,9.539445850910312,1.281504999999683e-06,7.548661283458776,1.281504999999683e-06,6.038327424921933
1.281509999999683e-06,11.65044134288273,1.281509999999683e-06,9.539923426320275,1.281509999999683e-06,7.549193607503235,1.281509999999683e-06,6.038870603569575
1.281514999999683e-06,11.65079991477171,1.281514999999683e-06,9.540400911688646,1.281514999999683e-06,7.549725889130587,1.281514999999683e-06,6.039413763055032
1.281519999999683e-06,11.65115832403734,1.281519999999683e-06,9.540878306979945,1.281519999999683e-06,7.550258128317235,1.281519999999683e-06,6.039956903362618
1.281524999999683e-06,11.65151657063691,1.281524999999683e-06,9.541355612158691,1.281524999999683e-06,7.550790325039577,1.281524999999683e-06,6.040500024476637
1.281529999999682e-06,11.65187465452775,1.281529999999682e-06,9.541832827189426,1.281529999999682e-06,7.551322479274029,1.281529999999682e-06,6.041043126381419
1.281534999999682e-06,11.65223257566714,1.281534999999682e-06,9.542309952036623,1.281534999999682e-06,7.551854590996934,1.281534999999682e-06,6.041586209061208
1.281539999999682e-06,11.65259033401241,1.281539999999682e-06,9.542786986664812,1.281539999999682e-06,7.552386660184692,1.281539999999682e-06,6.042129272500325
1.281544999999682e-06,11.65294792952091,1.281544999999682e-06,9.543263931038503,1.281544999999682e-06,7.552918686813684,1.281544999999682e-06,6.042672316683056
1.281549999999682e-06,11.65330536214997,1.281549999999682e-06,9.543740785122205,1.281549999999682e-06,7.553450670860279,1.281549999999682e-06,6.043215341593681
1.281554999999682e-06,11.65366263185697,1.281554999999682e-06,9.544217548880441,1.281554999999682e-06,7.553982612300865,1.281554999999682e-06,6.043758347216509
1.281559999999682e-06,11.65401973859925,1.281559999999682e-06,9.544694222277672,1.281559999999682e-06,7.554514511111754,1.281559999999682e-06,6.04430133353576
1.281564999999682e-06,11.6543766823342,1.281564999999682e-06,9.545170805278412,1.281564999999682e-06,7.555046367269325,1.281564999999682e-06,6.044844300535729
1.281569999999682e-06,11.65473346301922,1.281569999999682e-06,9.545647297847163,1.281569999999682e-06,7.555578180749927,1.281569999999682e-06,6.045387248200679
1.281574999999682e-06,11.65509008061171,1.281574999999682e-06,9.546123699948414,1.281574999999682e-06,7.5561099515299,1.281574999999682e-06,6.04593017651487
1.281579999999682e-06,11.6554465350691,1.281579999999682e-06,9.546600011546676,1.281579999999682e-06,7.55664167958561,1.281579999999682e-06,6.04647308546258
1.281584999999682e-06,11.65580282634878,1.281584999999682e-06,9.547076232606395,1.281584999999682e-06,7.557173364893337,1.281584999999682e-06,6.047015975028009
1.281589999999682e-06,11.65615895440819,1.281589999999682e-06,9.547552363092077,1.281589999999682e-06,7.557705007429435,1.281589999999682e-06,6.047558845195431
1.281594999999682e-06,11.6565149192048,1.281594999999682e-06,9.548028402968201,1.281594999999682e-06,7.558236607170222,1.281594999999682e-06,6.048101695949084
1.281599999999681e-06,11.65687072069606,1.281599999999681e-06,9.548504352199249,1.281599999999681e-06,7.558768164092015,1.281599999999681e-06,6.048644527273201
1.281604999999681e-06,11.65722635883945,1.281604999999681e-06,9.548980210749717,1.281604999999681e-06,7.55929967817115,1.281604999999681e-06,6.049187339152041
1.281609999999681e-06,11.65758183359242,1.281609999999681e-06,9.549455978584035,1.281609999999681e-06,7.559831149383879,1.281609999999681e-06,6.04973013156978
1.281614999999681e-06,11.65793714491248,1.281614999999681e-06,9.549931655666695,1.281614999999681e-06,7.560362577706528,1.281614999999681e-06,6.050272904510663
1.281619999999681e-06,11.65829229275714,1.281619999999681e-06,9.550407241962166,1.281619999999681e-06,7.560893963115392,1.281619999999681e-06,6.050815657958908
1.281624999999681e-06,11.6586472770839,1.281624999999681e-06,9.550882737434915,1.281624999999681e-06,7.561425305586754,1.281624999999681e-06,6.051358391898725
1.281629999999681e-06,11.65900209785032,1.281629999999681e-06,9.551358142049422,1.281629999999681e-06,7.561956605096926,1.281629999999681e-06,6.051901106314348
1.281634999999681e-06,11.65935675501389,1.281634999999681e-06,9.551833455770106,1.281634999999681e-06,7.562487861622131,1.281634999999681e-06,6.05244380118993
1.281639999999681e-06,11.65971124853218,1.281639999999681e-06,9.552308678561445,1.281639999999681e-06,7.563019075138671,1.281639999999681e-06,6.052986476509691
1.281644999999681e-06,11.66006557836276,1.281644999999681e-06,9.552783810387893,1.281644999999681e-06,7.563550245622808,1.281644999999681e-06,6.053529132257824
1.281649999999681e-06,11.66041974446319,1.281649999999681e-06,9.553258851213904,1.281649999999681e-06,7.564081373050804,1.281649999999681e-06,6.054071768418522
1.281654999999681e-06,11.66077374679107,1.281654999999681e-06,9.553733801003947,1.281654999999681e-06,7.564612457398937,1.281654999999681e-06,6.054614384975988
1.281659999999681e-06,11.66112758530396,1.281659999999681e-06,9.554208659722425,1.281659999999681e-06,7.56514349864341,1.281659999999681e-06,6.055156981914353
1.28166499999968e-06,11.66148125995949,1.28166499999968e-06,9.554683427333806,1.28166499999968e-06,7.565674496760488,1.28166499999968e-06,6.055699559217816
1.28166999999968e-06,11.66183477071528,1.28166999999968e-06,9.555158103802526,1.28166999999968e-06,7.566205451726412,1.28166999999968e-06,6.056242116870543
1.28167499999968e-06,11.66218811752895,1.28167499999968e-06,9.555632689093027,1.28167499999968e-06,7.566736363517416,1.28167499999968e-06,6.056784654856704
1.28167999999968e-06,11.66254130035815,1.28167999999968e-06,9.556107183169766,1.28167999999968e-06,7.567267232109749,1.28167999999968e-06,6.05732717316048
1.28168499999968e-06,11.66289431916051,1.28168499999968e-06,9.556581585997133,1.28168499999968e-06,7.567798057479585,1.28168499999968e-06,6.057869671765977
1.28168999999968e-06,11.66324717389372,1.28168999999968e-06,9.557055897539581,1.28168999999968e-06,7.568328839603167,1.28168999999968e-06,6.058412150657371
1.28169499999968e-06,11.66359986451543,1.28169499999968e-06,9.557530117761534,1.28169499999968e-06,7.568859578456705,1.28169499999968e-06,6.058954609818807
1.28169999999968e-06,11.66395239098335,1.28169999999968e-06,9.558004246627421,1.28169999999968e-06,7.569390274016402,1.28169999999968e-06,6.059497049234425
1.28170499999968e-06,11.66430475325518,1.28170499999968e-06,9.558478284101685,1.28170499999968e-06,7.569920926258487,1.28170499999968e-06,6.060039468888386
1.28170999999968e-06,11.66465695128859,1.28170999999968e-06,9.558952230148703,1.28170999999968e-06,7.5704515351591,1.28170999999968e-06,6.06058186876477
1.28171499999968e-06,11.66500898504134,1.28171499999968e-06,9.559426084732912,1.28171499999968e-06,7.570982100694462,1.28171499999968e-06,6.061124248847731
1.28171999999968e-06,11.66536085447114,1.28171999999968e-06,9.55989984781873,1.28171999999968e-06,7.57151262284075,1.28171999999968e-06,6.061666609121391
1.28172499999968e-06,11.66571255953575,1.28172499999968e-06,9.560373519370568,1.28172499999968e-06,7.572043101574145,1.28172499999968e-06,6.062208949569864
1.28172999999968e-06,11.66606410019292,1.28172999999968e-06,9.560847099352834,1.28172999999968e-06,7.572573536870819,1.28172999999968e-06,6.062751270177264
1.281734999999679e-06,11.66641547640043,1.281734999999679e-06,9.561320587729959,1.281734999999679e-06,7.573103928706963,1.281734999999679e-06,6.063293570927724
1.281739999999679e-06,11.66676668811604,1.281739999999679e-06,9.561793984466304,1.281739999999679e-06,7.573634277058693,1.281739999999679e-06,6.063835851805295
1.281744999999679e-06,11.66711773529754,1.281744999999679e-06,9.562267289526291,1.281744999999679e-06,7.574164581902185,1.281744999999679e-06,6.064378112794103
1.281749999999679e-06,11.66746861790274,1.281749999999679e-06,9.562740502874318,1.281749999999679e-06,7.574694843213593,1.281749999999679e-06,6.064920353878236
1.281754999999679e-06,11.66781933588945,1.281754999999679e-06,9.563213624474786,1.281754999999679e-06,7.57522506096906,1.281754999999679e-06,6.065462575041787
1.281759999999679e-06,11.66816988921553,1.281759999999679e-06,9.563686654292106,1.281759999999679e-06,7.575755235144753,1.281759999999679e-06,6.066004776268863
1.281764999999679e-06,11.66852027783877,1.281764999999679e-06,9.564159592290629,1.281764999999679e-06,7.576285365716753,1.281764999999679e-06,6.066546957543492
1.281769999999679e-06,11.66887050171703,1.281769999999679e-06,9.564632438434767,1.281769999999679e-06,7.576815452661217,1.281769999999679e-06,6.067089118849776
1.281774999999679e-06,11.66922056080818,1.281774999999679e-06,9.565105192688906,1.281774999999679e-06,7.577345495954269,1.281774999999679e-06,6.067631260171783
1.281779999999679e-06,11.6695704550701,1.281779999999679e-06,9.565577855017427,1.281779999999679e-06,7.577875495572021,1.281779999999679e-06,6.068173381493576
1.281784999999679e-06,11.66992018446067,1.281784999999679e-06,9.566050425384736,1.281784999999679e-06,7.578405451490617,1.281784999999679e-06,6.068715482799242
1.281789999999679e-06,11.67026974893778,1.281789999999679e-06,9.566522903755166,1.281789999999679e-06,7.57893536368611,1.281789999999679e-06,6.069257564072785
1.281794999999679e-06,11.67061914845934,1.281794999999679e-06,9.566995290093118,1.281794999999679e-06,7.579465232134628,1.281794999999679e-06,6.069799625298281
1.281799999999679e-06,11.67096838298327,1.281799999999679e-06,9.567467584362966,1.281799999999679e-06,7.579995056812266,1.281799999999679e-06,6.070341666459775
1.281804999999678e-06,11.6713174524675,1.281804999999678e-06,9.567939786529079,1.281804999999678e-06,7.580524837695116,1.281804999999678e-06,6.070883687541309
1.281809999999678e-06,11.67166635687,1.281809999999678e-06,9.568411896555851,1.281809999999678e-06,7.581054574759285,1.281809999999678e-06,6.071425688526943
1.281814999999678e-06,11.67201509614868,1.281814999999678e-06,9.5688839144076,1.281814999999678e-06,7.581584267980805,1.281814999999678e-06,6.071967669400657
1.281819999999678e-06,11.67236367026154,1.281819999999678e-06,9.569355840048715,1.281819999999678e-06,7.582113917335775,1.281819999999678e-06,6.072509630146507
1.281824999999678e-06,11.67271207916656,1.281824999999678e-06,9.569827673443559,1.281824999999678e-06,7.582643522800264,1.281824999999678e-06,6.07305157074851
1.281829999999678e-06,11.67306032282171,1.281829999999678e-06,9.570299414556487,1.281829999999678e-06,7.583173084350333,1.281829999999678e-06,6.073593491190686
1.281834999999678e-06,11.67340840118503,1.281834999999678e-06,9.570771063351881,1.281834999999678e-06,7.583702601962066,1.281834999999678e-06,6.074135391457073
1.281839999999678e-06,11.67375631421449,1.281839999999678e-06,9.571242619794049,1.281839999999678e-06,7.584232075611464,1.281839999999678e-06,6.074677271531624
1.281844999999678e-06,11.67410406186815,1.281844999999678e-06,9.571714083847366,1.281844999999678e-06,7.584761505274599,1.281844999999678e-06,6.075219131398372
1.281849999999678e-06,11.67445164410403,1.281849999999678e-06,9.57218545547618,1.281849999999678e-06,7.585290890927515,1.281849999999678e-06,6.07576097104131
1.281854999999678e-06,11.6747990608802,1.281854999999678e-06,9.572656734644841,1.281854999999678e-06,7.585820232546244,1.281854999999678e-06,6.076302790444437
1.281859999999678e-06,11.67514631215472,1.281859999999678e-06,9.57312792131771,1.281859999999678e-06,7.586349530106842,1.281859999999678e-06,6.076844589591762
1.281864999999678e-06,11.67549339788566,1.281864999999678e-06,9.573599015459088,1.281864999999678e-06,7.586878783585287,1.281864999999678e-06,6.077386368467222
1.281869999999677e-06,11.6758403180311,1.281869999999677e-06,9.574070017033337,1.281869999999677e-06,7.58740799295762,1.281869999999677e-06,6.077928127054818
1.281874999999677e-06,11.67618707254914,1.281874999999677e-06,9.574540926004792,1.281874999999677e-06,7.587937158199858,1.281874999999677e-06,6.078469865338525
1.281879999999677e-06,11.67653366139791,1.281879999999677e-06,9.575011742337789,1.281879999999677e-06,7.588466279288006,1.281879999999677e-06,6.079011583302314
1.281884999999677e-06,11.67688008453554,1.281884999999677e-06,9.57548246599668,1.281884999999677e-06,7.588995356198093,1.281884999999677e-06,6.079553280930171
1.281889999999677e-06,11.67722634192013,1.281889999999677e-06,9.575953096945756,1.281889999999677e-06,7.589524388906068,1.281889999999677e-06,6.08009495820601
1.281894999999677e-06,11.67757243350985,1.281894999999677e-06,9.576423635149364,1.281894999999677e-06,7.590053377387946,1.281894999999677e-06,6.080636615113809
1.281899999999677e-06,11.67791835926285,1.281899999999677e-06,9.576894080571824,1.281899999999677e-06,7.590582321619718,1.281899999999677e-06,6.08117825163752
1.281904999999677e-06,11.67826411913732,1.281904999999677e-06,9.577364433177465,1.281904999999677e-06,7.591111221577358,1.281904999999677e-06,6.081719867761086
1.281909999999677e-06,11.67860971309145,1.281909999999677e-06,9.577834692930626,1.281909999999677e-06,7.591640077236875,1.281909999999677e-06,6.082261463468476
1.281914999999677e-06,11.6789551410834,1.281914999999677e-06,9.578304859795585,1.281914999999677e-06,7.592168888574182,1.281914999999677e-06,6.082803038743573
1.281919999999677e-06,11.67930040307141,1.281919999999677e-06,9.578774933736673,1.281919999999677e-06,7.592697655565273,1.281919999999677e-06,6.083344593570334
1.281924999999677e-06,11.67964549901368,1.281924999999677e-06,9.579244914718208,1.281924999999677e-06,7.593226378186106,1.281924999999677e-06,6.083886127932687
1.281929999999677e-06,11.67999042886846,1.281929999999677e-06,9.579714802704499,1.281929999999677e-06,7.593755056412638,1.281929999999677e-06,6.084427641814552
1.281934999999677e-06,11.68033519259401,1.281934999999677e-06,9.580184597659878,1.281934999999677e-06,7.594283690220837,1.281934999999677e-06,6.084969135199874
1.281939999999676e-06,11.68067979014856,1.281939999999676e-06,9.580654299548607,1.281939999999676e-06,7.594812279586599,1.281939999999676e-06,6.08551060807251
1.281944999999676e-06,11.68102422149038,1.281944999999676e-06,9.581123908335009,1.281944999999676e-06,7.595340824485888,1.281944999999676e-06,6.086052060416397
1.281949999999676e-06,11.68136848657776,1.281949999999676e-06,9.58159342398339,1.281949999999676e-06,7.595869324894635,1.281949999999676e-06,6.086593492215437
1.281954999999676e-06,11.681712585369,1.281954999999676e-06,9.582062846458046,1.281954999999676e-06,7.596397780788765,1.281954999999676e-06,6.087134903453525
1.281959999999676e-06,11.6820565178224,1.281959999999676e-06,9.582532175723275,1.281959999999676e-06,7.596926192144201,1.281959999999676e-06,6.087676294114558
1.281964999999676e-06,11.68240028389631,1.281964999999676e-06,9.583001411743391,1.281964999999676e-06,7.597454558936882,1.281964999999676e-06,6.088217664182446
1.281969999999676e-06,11.68274388354901,1.281969999999676e-06,9.583470554482647,1.281969999999676e-06,7.597982881142672,1.281969999999676e-06,6.088759013641026
1.281974999999676e-06,11.68308731673887,1.281974999999676e-06,9.58393960390535,1.281974999999676e-06,7.598511158737499,1.281974999999676e-06,6.089300342474198
1.281979999999676e-06,11.68343058342424,1.281979999999676e-06,9.584408559975792,1.281979999999676e-06,7.599039391697263,1.281979999999676e-06,6.089841650665838
1.281984999999676e-06,11.68377368356351,1.281984999999676e-06,9.584877422658256,1.281984999999676e-06,7.599567579997855,1.281984999999676e-06,6.090382938199816
1.281989999999676e-06,11.68411661711505,1.281989999999676e-06,9.585346191917045,1.281989999999676e-06,7.600095723615192,1.281989999999676e-06,6.09092420506002
1.281994999999676e-06,11.68445938403724,1.281994999999676e-06,9.585814867716403,1.281994999999676e-06,7.600623822525106,1.281994999999676e-06,6.091465451230259
1.281999999999676e-06,11.68480198428849,1.281999999999676e-06,9.586283450020623,1.281999999999676e-06,7.601151876703502,1.281999999999676e-06,6.092006676694418
1.282004999999675e-06,11.68514441782723,1.282004999999675e-06,9.586751938793984,1.282004999999675e-06,7.601679886126249,1.282004999999675e-06,6.09254788143634
1.282009999999675e-06,11.68548668461189,1.282009999999675e-06,9.58722033400076,1.282009999999675e-06,7.602207850769216,1.282009999999675e-06,6.093089065439874
1.282014999999675e-06,11.68582878460092,1.282014999999675e-06,9.587688635605247,1.282014999999675e-06,7.602735770608287,1.282014999999675e-06,6.093630228688887
1.282019999999675e-06,11.68617071775275,1.282019999999675e-06,9.588156843571666,1.282019999999675e-06,7.603263645619272,1.282019999999675e-06,6.094171371167162
1.282024999999675e-06,11.68651248402587,1.282024999999675e-06,9.588624957864312,1.282024999999675e-06,7.603791475778044,1.282024999999675e-06,6.094712492858556
1.282029999999675e-06,11.68685408337875,1.282029999999675e-06,9.589092978447445,1.282029999999675e-06,7.604319261060447,1.282029999999675e-06,6.095253593746895
1.282034999999675e-06,11.6871955157699,1.282034999999675e-06,9.58956090528533,1.282034999999675e-06,7.604847001442324,1.282034999999675e-06,6.095794673816002
1.282039999999675e-06,11.68753678115782,1.282039999999675e-06,9.590028738342248,1.282039999999675e-06,7.605374696899531,1.282039999999675e-06,6.096335733049717
1.282044999999675e-06,11.68787787950101,1.282044999999675e-06,9.590496477582418,1.282044999999675e-06,7.605902347407849,1.282044999999675e-06,6.096876771431804
1.282049999999675e-06,11.68821881075802,1.282049999999675e-06,9.590964122970114,1.282049999999675e-06,7.606429952943127,1.282049999999675e-06,6.097417788946091
1.282054999999675e-06,11.6885595748874,1.282054999999675e-06,9.591431674469591,1.282054999999675e-06,7.606957513481182,1.282054999999675e-06,6.097958785576384
1.282059999999675e-06,11.68890017184768,1.282059999999675e-06,9.591899132045102,1.282059999999675e-06,7.607485028997828,1.282059999999675e-06,6.098499761306481
1.282064999999675e-06,11.68924060159748,1.282064999999675e-06,9.592366495660917,1.282064999999675e-06,7.608012499468892,1.282064999999675e-06,6.099040716120197
1.282069999999675e-06,11.68958086409532,1.282069999999675e-06,9.59283376528124,1.282069999999675e-06,7.608539924870134,1.282069999999675e-06,6.099581650001272
1.282074999999674e-06,11.68992095929983,1.282074999999674e-06,9.593300940870339,1.282074999999674e-06,7.609067305177367,1.282074999999674e-06,6.100122562933513
