/Pdrop (Plsr=1.00e+00) X,/Pdrop (Plsr=1.00e+00) Y,/Pdrop (Plsr=1.00e-01) X,/Pdrop (Plsr=1.00e-01) Y,/Pdrop (Plsr=1.00e-02) X,/Pdrop (Plsr=1.00e-02) Y,/Pdrop (Plsr=1.00e-03) X,/Pdrop (Plsr=1.00e-03) Y,/Pdrop (Plsr=1.00e-04) X,/Pdrop (Plsr=1.00e-04) Y,/Pdrop (Plsr=1.00e-08) X,/Pdrop (Plsr=1.00e-08) Y
1.308577999999988e-06,0.06839643267774938,1.308577999999988e-06,0.0127100470367426,1.308577999999988e-06,0.001294791365782732,1.308577999999988e-06,0.0001295353292587461,1.308577999999988e-06,1.294927663206371e-05,1.308577999999988e-06,1.294928111632104e-09
1.308583999999988e-06,0.06778431987769644,1.308583999999988e-06,0.0121594167171125,1.308583999999988e-06,0.001236359097367045,1.308583999999988e-06,0.0001236840523305318,1.308583999999988e-06,1.236452668934818e-05,1.308583999999988e-06,1.236453065855636e-09
1.308589999999988e-06,0.06713955863453082,1.308589999999988e-06,0.01164408247466229,1.308589999999988e-06,0.001182006721276328,1.308589999999988e-06,0.000118242104633669,1.308589999999988e-06,1.182067137533496e-05,1.308589999999988e-06,1.18206749095429e-09
1.308595999999988e-06,0.06646263924335651,1.308595999999988e-06,0.0111615464853155,1.308595999999988e-06,0.001131385371005846,1.308595999999988e-06,0.0001131743510656716,1.308595999999988e-06,1.131420136592149e-05,1.308595999999988e-06,1.131420453074767e-09
1.308601999999988e-06,0.06575441269501978,1.308601999999988e-06,0.01070946359884456,1.308601999999988e-06,0.001084180603910571,1.308601999999988e-06,0.0001084491490659463,1.308601999999988e-06,1.08419561319464e-05,1.308601999999988e-06,1.084195898145607e-09
1.308607999999988e-06,0.06501609728769953,1.308607999999988e-06,0.01028564353674703,1.308607999999988e-06,0.001040108726571667,1.308607999999988e-06,0.0001040379702998502,1.308607999999988e-06,1.040108615076619e-05,1.308607999999988e-06,1.040108872972945e-09
1.308613999999988e-06,0.06424927393640627,1.308613999999988e-06,0.009888048875202924,1.308613999999988e-06,0.0009989135148455004,1.308613999999988e-06,9.991506429848165e-05,1.308613999999988e-06,9.989019312281589e-06,1.308613999999988e-06,9.9890216579541e-10
1.308619999999987e-06,0.06345586976059868,1.308619999999987e-06,0.009514790172265362,1.308619999999987e-06,0.0009603632921830194,1.308619999999987e-06,9.605715981475666e-05,1.308619999999987e-06,9.603431094466273e-06,1.308619999999987e-06,9.60343323799998e-10
1.308625999999987e-06,0.06263813024783325,1.308625999999987e-06,0.009164119253028496,1.308625999999987e-06,0.0009242483307069975,1.308625999999987e-06,9.244319989602678e-05,1.308625999999987e-06,9.242218107515525e-06,1.308625999999987e-06,9.242220075081428e-10
1.308631999999987e-06,0.06179858101974123,1.308631999999987e-06,0.008834421396728001,1.308631999999987e-06,0.0008903785413531619,1.308631999999987e-06,8.903436578355049e-05,1.308631999999987e-06,8.903474635817348e-06,1.308631999999987e-06,8.903476449503276e-10
1.308637999999987e-06,0.06093998089260731,1.308637999999987e-06,0.008524206963672429,1.308637999999987e-06,0.0008585814218543575,1.308637999999987e-06,8.585437876690983e-05,1.308637999999987e-06,8.585471839817343e-06,1.308637999999987e-06,8.585473518348881e-10
1.308643999999987e-06,0.06006526845287895,1.308643999999987e-06,0.008232102842838998,1.308643999999987e-06,0.000828700233949711,1.308643999999987e-06,8.286609048971956e-05,1.308643999999987e-06,8.28663931254969e-06,1.308643999999987e-06,8.286640871871768e-10
1.308649999999987e-06,0.05917750470949305,1.308649999999987e-06,0.007956843984468009,1.308649999999987e-06,0.0008005923839834881,1.308649999999987e-06,8.00552166251016e-05,1.308649999999987e-06,8.005548717771228e-06,1.308649999999987e-06,8.005550171519248e-10
1.308655999999987e-06,0.05827981450448486,1.308655999999987e-06,0.007697265194429005,1.308655999999987e-06,0.0007741279836210014,1.308655999999987e-06,7.740875002364606e-05,1.308655999999987e-06,7.740899266157425e-06,1.308655999999987e-06,7.740900626040552e-10
1.308661999999987e-06,0.05737532926926333,1.308661999999987e-06,0.007452293304353966,1.308661999999987e-06,0.0007491885699879554,1.308661999999987e-06,7.491482986732762e-05,1.308661999999987e-06,7.491504814010679e-06,1.308661999999987e-06,7.491506090124946e-10
1.308667999999987e-06,0.05646713342307336,1.308667999999987e-06,0.007220939784472041,1.308667999999987e-06,0.0007256659667462581,1.308667999999987e-06,7.256262699440465e-05,1.308667999999987e-06,7.256282393470768e-06,1.308667999999987e-06,7.256283594555918e-10
1.308673999999987e-06,0.05555821628127427,1.308673999999987e-06,0.007002293834006531,1.308673999999987e-06,0.0007034612698099843,1.308673999999987e-06,7.034224185397604e-05,1.308673999999987e-06,7.03424200613536e-06,1.308673999999987e-06,7.034243139786325e-10
1.308679999999987e-06,0.05465143082140714,1.308679999999987e-06,0.006795515960112678,1.308679999999987e-06,0.0006824839432271593,1.308679999999987e-06,6.824461360768458e-05,1.308679999999987e-06,6.824477531749963e-06,1.308679999999987e-06,6.824478604591706e-10
1.308685999999987e-06,0.05374946011444268,1.308685999999987e-06,0.006599832041006537,1.308685999999987e-06,0.0006626510125107414,1.308685999999987e-06,6.626143907736428e-05,1.308685999999987e-06,6.626158621774007e-06,1.308685999999987e-06,6.626159639606612e-10
1.308691999999987e-06,0.05285479171081323,1.308691999999987e-06,0.006414527857820772,1.308691999999987e-06,0.0006438863441621329,1.308691999999987e-06,6.438510039195101e-05,1.308691999999987e-06,6.438523463097929e-06,1.308691999999987e-06,6.438524431017415e-10
1.308697999999987e-06,0.05196969982344964,1.308697999999987e-06,0.006238944073340245,1.308697999999987e-06,0.000626120001507479,1.308697999999987e-06,6.260860032806319e-05,1.308697999999987e-06,6.260872311306947e-06,1.308697999999987e-06,6.260873233806325e-10
1.308703999999987e-06,0.05109623479179059,1.308703999999987e-06,0.006072471631555979,1.308703999999987e-06,0.000609287668126002,1.308703999999987e-06,6.092550445929398e-05,1.308703999999987e-06,6.092561704960291e-06,1.308703999999987e-06,6.092562586014273e-10
1.308709999999987e-06,0.05023621905561484,1.308709999999987e-06,0.005914547550080532,1.308709999999987e-06,0.0005933301312032736,1.308709999999987e-06,5.932988933702506e-05,1.308709999999987e-06,5.932999283138915e-06,1.308709999999987e-06,5.933000126275271e-10
1.308715999999987e-06,0.04939124871131186,1.308715999999987e-06,0.005764651076839926,1.308715999999987e-06,0.0005781928180591252,1.308715999999987e-06,5.781629601952268e-05,1.308715999999987e-06,5.781639137915475e-06,1.308715999999987e-06,5.78163994627529e-10
1.308721999999987e-06,0.04856269965435971,1.308721999999987e-06,0.005622300182644091,1.308721999999987e-06,0.0005638253798923989,1.308721999999987e-06,5.637968834760774e-05,1.308721999999987e-06,5.637977641557981e-06,1.308721999999987e-06,5.637978417946711e-10
1.308727999999987e-06,0.0477517373167639,1.308727999999987e-06,0.005487048362417684,1.308727999999987e-06,0.0005501813175159516,1.308727999999987e-06,5.501541543852742e-05,1.308727999999987e-06,5.501549695615792e-06,1.308727999999987e-06,5.501550442546706e-10
1.308733999999987e-06,0.04695932906371632,1.308733999999987e-06,0.005358481718904261,1.308733999999987e-06,0.0005372176444448808,1.308733999999987e-06,5.371917793122458e-05,1.308733999999987e-06,5.371925355196079e-06,1.308733999999987e-06,5.371926074927277e-10
1.308739999999987e-06,0.04618625840817503,1.308739999999987e-06,0.00523621630447894,1.308739999999987e-06,0.0005248945832709667,1.308739999999987e-06,5.24869975724293e-05,1.308739999999987e-06,5.248706787364054e-06,1.308739999999987e-06,5.248707481930157e-10
1.308745999999987e-06,0.04543314031486602,1.308745999999987e-06,0.005119895698294776,1.308745999999987e-06,0.0005131752917246415,1.308745999999987e-06,5.131518978153258e-05,1.308745999999987e-06,5.131525527455628e-06,1.308745999999987e-06,5.131526198694981e-10
1.308751999999986e-06,0.04470043698536943,1.308751999999986e-06,0.005009188797590118,1.308751999999986e-06,0.0005020256152336091,1.308751999999986e-06,5.020033887338314e-05,1.308751999999986e-06,5.020040001210505e-06,1.308751999999986e-06,5.02004065078857e-10
1.308757999999986e-06,0.04398847363639274,1.308757999999986e-06,0.004903787803883349,1.308757999999986e-06,0.0004914138631761397,1.308757999999986e-06,4.913927565675092e-05,1.308757999999986e-06,4.913933284495228e-06,1.308757999999986e-06,4.9139339139248e-10
1.308763999999986e-06,0.04329745389270637,1.308763999999986e-06,0.004803406386169985,1.308763999999986e-06,0.000481310606325764,1.308763999999986e-06,4.812905715740967e-05,1.308763999999986e-06,4.812911075507468e-06,1.308763999999986e-06,4.812911686166165e-10
1.308769999999986e-06,0.04262747451668856,1.308769999999986e-06,0.004707778005031993,1.308769999999986e-06,0.0004716884932929427,1.308769999999986e-06,4.716694824481442e-05,1.308769999999986e-06,4.71669985735579e-06,1.308769999999986e-06,4.716700450501228e-10
1.308775999999986e-06,0.04197853927977051,1.308775999999986e-06,0.004616654382783328,1.308775999999986e-06,0.0004625220839950306,1.308775999999986e-06,4.625040496525299e-05,1.308775999999986e-06,4.625045231300293e-06,1.308775999999986e-06,4.625045808083306e-10
1.308781999999986e-06,0.04135057185269261,1.308781999999986e-06,0.004529804106277169,1.308781999999986e-06,0.0004537876984209658,1.308781999999986e-06,4.537705940707001e-05,1.308781999999986e-06,4.537710403211592e-06,1.308781999999986e-06,4.53771096468779e-10
1.308787999999986e-06,0.04074342764777259,1.308787999999986e-06,0.004447011350151349,1.308787999999986e-06,0.0004454632791411376,1.308787999999986e-06,4.454470594274708e-05,1.308787999999986e-06,4.454474807724893e-06,1.308787999999986e-06,4.454475354864724e-10
1.308793999999986e-06,0.04015690459184278,1.308793999999986e-06,0.004368074709562766,1.308793999999986e-06,0.0004375282661967066,1.308793999999986e-06,4.375128871045301e-05,1.308793999999986e-06,4.375132856348849e-06,1.308793999999986e-06,4.375133390046478e-10
1.308799999999986e-06,0.03959075284029664,1.308799999999986e-06,0.004292806132250346,1.308799999999986e-06,0.0004299634831274124,1.308799999999986e-06,4.299489021131624e-05,1.308799999999986e-06,4.299492797153373e-06,1.308799999999986e-06,4.299493318234461e-10
1.308805999999986e-06,0.03904468346949595,1.308805999999986e-06,0.004221029941041024,1.308805999999986e-06,0.0004227510330623435,1.308805999999986e-06,4.227372091374081e-05,1.308805999999986e-06,4.227375675167317e-06,1.308805999999986e-06,4.227376184395888e-10
1.308811999999986e-06,0.03851837619952529,1.308811999999986e-06,0.004152581938483672,1.308811999999986e-06,0.0004158742038860474,1.308811999999986e-06,4.158610976653542e-05,1.308811999999986e-06,4.158614383662312e-06,1.308811999999986e-06,4.158614881746826e-10
1.308817999999986e-06,0.03801148621175753,1.308817999999986e-06,0.004087308586302329,1.308817999999986e-06,0.0004093173816187084,1.308817999999986e-06,4.093049553394577e-05,1.308817999999986e-06,4.093052797630851e-06,1.308817999999986e-06,4.093053285229577e-10
1.308823999999986e-06,0.03752365013017058,1.308823999999986e-06,0.0040250662528578,1.308823999999986e-06,0.0004030659712199002,1.308823999999986e-06,4.030541887400441e-05,1.308823999999986e-06,4.030544981599631e-06,1.308823999999986e-06,4.030545459325427e-10
1.308829999999986e-06,0.03705449123972353,1.308829999999986e-06,0.003965720522694908,1.308829999999986e-06,0.0003971063241318707,1.308829999999986e-06,3.97095150909214e-05,1.308829999999986e-06,3.970954464849869e-06,1.308829999999986e-06,3.970954933274418e-10
1.308835999999986e-06,0.03660362401289711,1.308835999999986e-06,0.003909145562572098,1.308835999999986e-06,0.0003914256719246364,1.308835999999986e-06,3.914150749845331e-05,1.308835999999986e-06,3.914153577737919e-06,1.308835999999986e-06,3.914154037395535e-10
1.308841999999986e-06,0.03617065801494423,1.308841999999986e-06,0.00385522353909221,1.308841999999986e-06,0.0003860120654895798,1.308841999999986e-06,3.860020133820367e-05,1.308841999999986e-06,3.860022843511228e-06,1.308841999999986e-06,3.860023294902225e-10
1.308847999999986e-06,0.03575520125427428,1.308847999999986e-06,0.003803844083431021,1.308847999999986e-06,0.0003808543192760174,1.308847999999986e-06,3.808447820255412e-05,1.308847999999986e-06,3.808450420589114e-06,1.308847999999986e-06,3.808450864182865e-10
1.308853999999986e-06,0.03535686304013023,1.308853999999986e-06,0.003754903799081174,1.308853999999986e-06,0.0003759419601157569,1.308853999999986e-06,3.759329091666079e-05,1.308853999999986e-06,3.759331590751727e-06,1.308853999999986e-06,3.759332026989363e-10
1.308859999999986e-06,0.03497525640556083,1.308859999999986e-06,0.003708305808977531,1.308859999999986e-06,0.0003712651802325693,1.308859999999986e-06,3.712565883899025e-05,1.308859999999986e-06,3.712568289184244e-06,1.308859999999986e-06,3.712568718481125e-10
1.308865999999986e-06,0.03461000014803521,1.308865999999986e-06,0.003663959338619441,1.308865999999986e-06,0.0003668147940643271,1.308865999999986e-06,3.668066354341317e-05,1.308865999999986e-06,3.668068672678076e-06,1.308865999999986e-06,3.668069095425997e-10
1.308871999999986e-06,0.03426072053619245,1.308871999999986e-06,0.003621779332242105,1.308871999999986e-06,0.0003625821985742675,1.308871999999986e-06,3.625744485012548e-05,1.308871999999986e-06,3.625746722715781e-06,1.308871999999986e-06,3.625747139284965e-10
1.308877999999985e-06,0.03392705272526288,1.308877999999985e-06,0.003581686099221127,1.308877999999985e-06,0.0003585593367451586,1.308877999999985e-06,3.5855197175158e-05,1.308877999999985e-06,3.585521880415734e-06,1.308877999999985e-06,3.585522291156645e-10
1.308883999999985e-06,0.03360864192054941,1.308883999999985e-06,0.003543604988312956,1.308883999999985e-06,0.0003547386639956328,1.308883999999985e-06,3.547316617194201e-05,1.308883999999985e-06,3.547318710683132e-06,1.308883999999985e-06,3.54731911592812e-10
1.308889999999985e-06,0.0333051443228906,1.308889999999985e-06,0.003507466087411504,1.308889999999985e-06,0.0003511131172686351,1.308889999999985e-06,3.511064564033255e-05,1.308889999999985e-06,3.511066593107458e-06,1.308889999999985e-06,3.51106699317225e-10
1.308895999999985e-06,0.03301622788710545,1.308895999999985e-06,0.003473203946825981,1.308895999999985e-06,0.0003476760865770211,1.308895999999985e-06,3.476697468124548e-05,1.308895999999985e-06,3.476699437421878e-06,1.308895999999985e-06,3.476699832606935e-10
1.308901999999985e-06,0.03274157292027975,1.308901999999985e-06,0.003440757324203272,1.308901999999985e-06,0.0003444213888052862,1.308901999999985e-06,3.444153507700716e-05,1.308901999999985e-06,3.444155421534414e-06,1.308901999999985e-06,3.444155812126177e-10
1.308907999999985e-06,0.03248087254384728,1.308907999999985e-06,0.003410068949426797,1.308907999999985e-06,0.0003413432435891422,1.308907999999985e-06,3.41337488794631e-05,1.308907999999985e-06,3.413376750335436e-06,1.308907999999985e-06,3.413377136607469e-10
1.308913999999985e-06,0.03223383304022848,1.308913999999985e-06,0.003381085307944817,1.308913999999985e-06,0.0003384362511083118,1.308913999999985e-06,3.384307618947799e-05,1.308913999999985e-06,3.384309433644726e-06,1.308913999999985e-06,3.384309815858749e-10
1.308919999999985e-06,0.03200017410260488,1.308919999999985e-06,0.003353756441170944,1.308919999999985e-06,0.0003356953716482504,1.308919999999985e-06,3.356901311324432e-05,1.308919999999985e-06,3.356903081839672e-06,1.308919999999985e-06,3.356903460246529e-10
1.308925999999985e-06,0.03177962900353676,1.308925999999985e-06,0.003328035762661923,1.308925999999985e-06,0.0003331159067938771,1.308925999999985e-06,3.331108988190233e-05,1.308925999999985e-06,3.331110717814952e-06,1.308925999999985e-06,3.331111092655495e-10
1.308931999999985e-06,0.03157194469662509,1.308931999999985e-06,0.003303879888958697,1.308931999999985e-06,0.0003306934821374889,1.308931999999985e-06,3.306886912248636e-05,1.308931999999985e-06,3.306888604075094e-06,1.308931999999985e-06,3.306888975580999e-10
1.308937999999985e-06,0.03137688186316806,1.308937999999985e-06,0.003281248484031742,1.308937999999985e-06,0.0003284240313893665,1.308937999999985e-06,3.284194426919343e-05,1.308937999999985e-06,3.284196083859498e-06,1.308937999999985e-06,3.284196452254018e-10
1.308943999999985e-06,0.03119421491446593,1.308943999999985e-06,0.003260104116403812,1.308943999999985e-06,0.0003263037817935471,1.308943999999985e-06,3.262993810512924e-05,1.308943999999985e-06,3.262995435315396e-06,1.308943999999985e-06,3.262995800814071e-10
1.308949999999985e-06,0.03102373195875845,1.308949999999985e-06,0.00324041212808078,1.308949999999985e-06,0.0003243292407576049,1.308949999999985e-06,3.243250142547518e-05,1.308949999999985e-06,3.243251737813107e-06,1.308949999999985e-06,3.243252100624419e-10
1.308955999999985e-06,0.03086523474076813,1.308955999999985e-06,0.003222140514528089,1.308955999999985e-06,0.0003224971836165337,1.308955999999985e-06,3.22493118140424e-05,1.308955999999985e-06,3.224932749600166e-06,1.308955999999985e-06,3.224933109926142e-10
1.308961999999985e-06,0.03071853856058306,1.308961999999985e-06,0.003205259814985378,1.308961999999985e-06,0.0003208046424567835,1.308961999999985e-06,3.208007252583286e-05,1.308961999999985e-06,3.208008796056269e-06,1.308961999999985e-06,3.208009154093064e-10
1.308967999999985e-06,0.03058347217777076,1.308967999999985e-06,0.003189743012491709,1.308967999999985e-06,0.0003192488959349218,1.308967999999985e-06,3.192451146905536e-05,1.308967999999985e-06,3.192452667893888e-06,1.308967999999985e-06,3.192453023832315e-10
1.308973999999985e-06,0.03045987770569024,1.308973999999985e-06,0.003175565443044392,1.308973999999985e-06,0.0003178274600307959,1.308973999999985e-06,3.178238028058572e-05,1.308973999999985e-06,3.178239528703367e-06,1.308973999999985e-06,3.17823988272941e-10
1.308979999999985e-06,0.03034761050034547,1.308979999999985e-06,0.003162704713382948,1.308979999999985e-06,0.0003165380796822432,1.308979999999985e-06,3.165345348956912e-05,1.308979999999985e-06,3.165346831312382e-06,1.308979999999985e-06,3.165347183607675e-10
1.308985999999985e-06,0.03024653904744715,1.308985999999985e-06,0.00315114062693705,1.308985999999985e-06,0.0003153787212534143,1.308985999999985e-06,3.153752776436852e-05,1.308985999999985e-06,3.153754242480078e-06,1.308985999999985e-06,3.153754593222352e-10
1.308991999999985e-06,0.03015654485080214,1.308991999999985e-06,0.00314085511752648,1.308991999999985e-06,0.0003143475657939185,1.308991999999985e-06,3.143442123859298e-05,1.308991999999985e-06,3.143443575499296e-06,1.308991999999985e-06,3.143443924862832e-10
1.308997999999985e-06,0.03007752232468848,1.308997999999985e-06,0.003131832190448755,1.308997999999985e-06,0.0003134430030509982,1.308997999999985e-06,3.134397291241432e-05,1.308997999999985e-06,3.134398730327711e-06,1.308997999999985e-06,3.13439907848373e-10
1.309003999999985e-06,0.03000937869247599,1.309003999999985e-06,0.003124057870634982,1.309003999999985e-06,0.0003126636262016058,1.309003999999985e-06,3.126604212586337e-05,1.309003999999985e-06,3.126605640916979e-06,1.309003999999985e-06,3.126605988034064e-10
1.309009999999984e-06,0.02995203389334991,1.309009999999984e-06,0.003117520157590517,1.309009999999984e-06,0.0003120082272750417,1.309009999999984e-06,3.120050810117062e-05,1.309009999999984e-06,3.120052229446426e-06,1.309009999999984e-06,3.120052575690893e-10
1.309015999999984e-06,0.02990542049870063,1.309015999999984e-06,0.00311220898687788,1.309015999999984e-06,0.0003114757932410445,1.309015999999984e-06,3.114726955164984e-05,1.309015999999984e-06,3.114728367211072e-06,1.309015999999984e-06,3.114728712747346e-10
1.309021999999984e-06,0.02986948363948021,1.309021999999984e-06,0.003108116197937892,1.309021999999984e-06,0.0003110655027422279,1.309021999999984e-06,3.110624435499264e-05,1.309021999999984e-06,3.110625841950814e-06,1.309021999999984e-06,3.110626186941792e-10
1.309027999999984e-06,0.02984418094552707,1.309027999999984e-06,0.003105235508073967,1.309027999999984e-06,0.0003107767234527679,1.309027999999984e-06,3.107736928919266e-05,1.309027999999984e-06,3.107738331442628e-06,1.309027999999984e-06,3.107738676050034e-10
1.309033999999984e-06,0.02982948249769619,1.309033999999984e-06,0.00310356249246481,1.309033999999984e-06,0.0003106090100494172,1.309033999999984e-06,3.106059982967972e-05,1.309033999999984e-06,3.106061383213813e-06,1.309033999999984e-06,3.106061727598548e-10
1.309039999999984e-06,0.02982537079337023,1.309039999999984e-06,0.003103094570096411,1.309039999999984e-06,0.0003105621027835767,1.309039999999984e-06,3.105591000655944e-05,1.309039999999984e-06,3.105592400265837e-06,1.309039999999984e-06,3.105592744588322e-10
1.309045999999984e-06,0.0298318407257888,1.309045999999984e-06,0.003103830995541563,1.309045999999984e-06,0.0003106359266470101,1.309045999999984e-06,3.106329232120056e-05,1.309045999999984e-06,3.106330632733006e-06,1.309045999999984e-06,3.106330977153527e-10
1.309051999999984e-06,0.02984889957741606,1.309051999999984e-06,0.003105772856541533,1.309051999999984e-06,0.0003108305911265208,1.309051999999984e-06,3.108275772171292e-05,1.309051999999984e-06,3.108277175430241e-06,1.309051999999984e-06,3.108277520109287e-10
1.309057999999984e-06,0.02987656702741878,1.309057999999984e-06,0.003108923077378001,1.309057999999984e-06,0.0003111463905463676,1.309057999999984e-06,3.111433563718662e-05,1.309057999999984e-06,3.111434971277019e-06,1.309057999999984e-06,3.111435316375625e-10
1.309063999999984e-06,0.02991487517314051,1.309063999999984e-06,0.003113286428051868,1.309063999999984e-06,0.0003115838050001301,1.309063999999984e-06,3.115807407086971e-05,1.309063999999984e-06,3.115808820615226e-06,1.309063999999984e-06,3.11580916629532e-10
1.309069999999984e-06,0.02996386856530516,1.309069999999984e-06,0.003118869539318682,1.309069999999984e-06,0.000312143501877168,1.309069999999984e-06,3.121403975278928e-05,1.309069999999984e-06,3.12140539647138e-06,1.309069999999984e-06,3.121405742896136e-10
1.309075999999984e-06,0.03002360425646295,1.309075999999984e-06,0.003125680923656664,1.309075999999984e-06,0.0003128263379915258,1.309075999999984e-06,3.128231835261913e-05,1.309075999999984e-06,3.128233265843598e-06,1.309075999999984e-06,3.128233613177783e-10
1.309081999999984e-06,0.03009415186206318,1.309081999999984e-06,0.003133731002282198,1.309081999999984e-06,0.0003136333623251442,1.309081999999984e-06,3.136301475395155e-05,1.309081999999984e-06,3.136302917128975e-06,1.309081999999984e-06,3.136303265539322e-10
1.309087999999984e-06,0.03017559363326874,1.309087999999984e-06,0.003143032138352987,1.309087999999984e-06,0.000314565819399879,1.309087999999984e-06,3.145625339145458e-05,1.309087999999984e-06,3.145626793839614e-06,1.309087999999984e-06,3.145627143495193e-10
1.309093999999984e-06,0.03026802454041777,1.309093999999984e-06,0.003153598676534729,1.309093999999984e-06,0.0003156251532965156,1.309093999999984e-06,3.156217865271566e-05,1.309093999999984e-06,3.156219334787329e-06,1.309093999999984e-06,3.156219685859936e-10
1.309099999999984e-06,0.0303715523658209,1.309099999999984e-06,0.003165446989146638,1.309099999999984e-06,0.0003168130123430455,1.309099999999984e-06,3.168095534699496e-05,1.309099999999984e-06,3.168097020959383e-06,1.309099999999984e-06,3.168097373623942e-10
1.309105999999984e-06,0.03048629780423874,1.309105999999984e-06,0.003178595529131031,1.309105999999984e-06,0.0003181312544976085,1.309105999999984e-06,3.181276924344189e-05,1.309105999999984e-06,3.181278429340619e-06,1.309105999999984e-06,3.181278783775595e-10
1.309111999999984e-06,0.03061239456908151,1.309111999999984e-06,0.0031930648901337,1.309111999999984e-06,0.0003195819534557946,1.309111999999984e-06,3.195782768173985e-05,1.309111999999984e-06,3.195784293978465e-06,1.309111999999984e-06,3.195784650366311e-10
1.309117999999984e-06,0.03074998950202262,1.309117999999984e-06,0.003208877874024731,1.309117999999984e-06,0.0003211674055165001,1.309117999999984e-06,3.211636025858983e-05,1.309117999999984e-06,3.211637574631951e-06,1.309117999999984e-06,3.211637933159559e-10
1.309123999999984e-06,0.03089924268327418,1.309123999999984e-06,0.003226059566231179,1.309123999999984e-06,0.0003228901372448677,1.309123999999984e-06,3.228861959389002e-05,1.309123999999984e-06,3.228863533390347e-06,1.309123999999984e-06,3.22886389424954e-10
1.309129999999984e-06,0.0310603275392271,1.309129999999984e-06,0.003244637419292466,1.309129999999984e-06,0.0003247529139750317,1.309129999999984e-06,3.24748821809137e-05,1.309129999999984e-06,3.247489819691795e-06,1.309129999999984e-06,3.247490183079833e-10
1.309135999999984e-06,0.03123343094375113,1.309135999999984e-06,0.003264641345116934,1.309135999999984e-06,0.0003267587492023878,1.309135999999984e-06,3.267544932538759e-05,1.309135999999984e-06,3.26754656423204e-06,1.309135999999984e-06,3.267546930352167e-10
1.309141999999983e-06,0.03141875330864091,1.309141999999983e-06,0.003286103816452468,1.309141999999983e-06,0.0003289109149188352,1.309141999999983e-06,3.289064817889487e-05,1.309141999999983e-06,3.289066482305779e-06,1.309141999999983e-06,3.289066851367807e-10
1.309147999999983e-06,0.03161650865806608,1.309147999999983e-06,0.003309059978154672,1.309147999999983e-06,0.0003312129529518225,1.309147999999983e-06,3.312083287262632e-05,1.309147999999983e-06,3.31208498718294e-06,1.309147999999983e-06,3.312085359403864e-10
1.309153999999983e-06,0.03182692468094641,1.309153999999983e-06,0.003333547768888464,1.309153999999983e-06,0.0003336686873736335,1.309153999999983e-06,3.336638575818091e-05,1.309153999999983e-06,3.336640314190058e-06,1.309153999999983e-06,3.336640689794717e-10
1.309159999999983e-06,0.03205024275438536,1.309159999999983e-06,0.003359608053988345,1.309159999999983e-06,0.0003362822380567184,1.309159999999983e-06,3.362771876290862e-05,1.309159999999983e-06,3.362773656246047e-06,1.309159999999983e-06,3.36277403546784e-10
1.309165999999983e-06,0.03228671792984815,1.309165999999983e-06,0.003387284770237582,1.309165999999983e-06,0.0003390580354548472,1.309165999999983e-06,3.390527486791223e-05,1.309165999999983e-06,3.390529311664027e-06,1.309165999999983e-06,3.39052969474568e-10
1.309171999999983e-06,0.03253661887300006,1.309171999999983e-06,0.003416625083465482,1.309171999999983e-06,0.000342000836704337,1.309171999999983e-06,3.419952971795554e-05,1.309171999999983e-06,3.419954845144051e-06,1.309171999999983e-06,3.419955232338449e-10
1.309177999999983e-06,0.03280022774606397,1.309177999999983e-06,0.003447679559879022,1.309177999999983e-06,0.0003451157431419427,1.309177999999983e-06,3.451099337314779e-05,1.309177999999983e-06,3.451101262943651e-06,1.309177999999983e-06,3.451101654514736e-10
1.309183999999983e-06,0.03307784002062571,1.309183999999983e-06,0.003480502352225356,1.309183999999983e-06,0.0003484082193547974,1.309183999999983e-06,3.48402122137133e-05,1.309183999999983e-06,3.48402320335719e-06,1.309183999999983e-06,3.484023599580926e-10
1.309189999999983e-06,0.0333697642061771,1.309189999999983e-06,0.003515151401896838,1.309189999999983e-06,0.0003518841138801544,1.309189999999983e-06,3.518777100987867e-05,1.309189999999983e-06,3.518779143707278e-06,1.309189999999983e-06,3.518779544872723e-10
1.309195999999983e-06,0.03367632147838871,1.309195999999983e-06,0.003551688658301676,1.309195999999983e-06,0.0003555496816948647,1.309195999999983e-06,3.555429517061816e-05,1.309195999999983e-06,3.555431625222338e-06,1.309195999999983e-06,3.555432031632795e-10
1.309201999999983e-06,0.03399784518799459,1.309201999999983e-06,0.003590180316864281,1.309201999999983e-06,0.0003594116086397791,1.309201999999983e-06,3.594045318601869e-05,1.309201999999983e-06,3.594047497276561e-06,1.309201999999983e-06,3.594047909250844e-10
1.309207999999983e-06,0.03433468022917472,1.309207999999983e-06,0.003630697077238245,1.309207999999983e-06,0.0003634770379475607,1.309207999999983e-06,3.634695927991282e-05,1.309207999999983e-06,3.634698182657069e-06,1.309207999999983e-06,3.634698600530885e-10
1.309213999999983e-06,0.03468718224275384,1.309213999999983e-06,0.003673314423398328,1.309213999999983e-06,0.000367753599052319,1.309213999999983e-06,3.677457629083571e-05,1.309213999999983e-06,3.677459965664039e-06,1.309213999999983e-06,3.677460389791506e-10
1.309219999999983e-06,0.03505571662702669,1.309219999999983e-06,0.003718112927541768,1.309219999999983e-06,0.0003722494388878093,1.309219999999983e-06,3.722411880172507e-05,1.309219999999983e-06,3.722414305085656e-06,1.309219999999983e-06,3.722414735840974e-10
